,userId,condition,order,topic_1,topic_1_val_vote,topic_2,topic_2_val_vote,vote_diff,vote_diff_norm,vote_diff_ordinal,topic_1_val_donation,topic_2_val_donation,donation_diff,total_spent,donation_diff_norm,condition_id
13378,5e67da8401cfd97a4a60f999,qv108_c,first,health,3,faith,3,0.0,0.0,,0,2,-2,6,-0.33333333333333337,5
13379,5e680f034cb6e4474b63ab4f,qv108_c,first,health,2,faith,2,0.0,0.0,,2,1,1,35,0.02857142857142847,5
13380,5e681fefa5ec673284bf2fd1,qv108_c,decrease,health,5,faith,0,25.0,0.2314814814814814,,0,0,0,15,0.0,5
13381,5e6836f197370349abe9e4eb,qv108_c,first,health,2,faith,0,4.0,0.03703703703703698,,5,0,5,10,0.5,5
13382,5e68386f45f62f90eca9b0be,qv108_c,first,health,6,faith,-3,27.0,0.25,,0,0,0,15,0.0,5
13383,5e683f2197370349abe9e4f3,qv108_c,increase,health,1,faith,2,-3.0,-0.02777777777777779,,0,10,-10,35,-0.2857142857142857,5
13384,5e6847ac97370349abe9e4f7,qv108_c,first,health,5,faith,-2,21.0,0.19444444444444442,,0,0,0,2,0.0,5
13385,5e684a7d45f62f90eca9b0d9,qv108_c,increase,health,5,faith,0,25.0,0.2314814814814814,,0,0,0,20,0.0,5
13386,5e68611c45f62f90eca9b0f4,qv108_c,first,health,0,faith,3,-9.0,-0.08333333333333337,,0,5,-5,30,-0.16666666666666663,5
13387,5e6886ca45f62f90eca9b10b,qv108_c,decrease,health,7,faith,-1,48.0,0.4444444444444444,,1,1,0,9,0.0,5
13388,5e68970d97370349abe9e54d,qv108_c,first,health,6,faith,1,35.0,0.3240740740740742,,6,0,6,35,0.17142857142857149,5
13389,5e68bdd045f62f90eca9b145,qv108_c,increase,health,5,faith,0,25.0,0.2314814814814814,,3,0,3,28,0.1071428571428572,5
13390,5e68cfdc97370349abe9e593,qv108_c,decrease,health,4,faith,1,15.0,0.13888888888888884,,2,0,2,5,0.3999999999999999,5
13391,5e68d7bf45f62f90eca9b169,qv108_c,first,health,5,faith,0,25.0,0.2314814814814814,,0,0,0,3,0.0,5
13392,5e68e8cc97370349abe9e5b6,qv108_c,decrease,health,4,faith,4,0.0,0.0,,5,5,0,30,0.0,5
13393,5e6912b497370349abe9e5e3,qv108_c,decrease,health,0,faith,4,-16.0,-0.14814814814814814,,0,5,-5,20,-0.25,5
13394,5e6957767f3f6b78b44bd2ae,qv108_c,first,health,6,faith,-2,32.0,0.2962962962962963,,5,0,5,20,0.25,5
13395,5e6974d17f3f6b78b44bd2c7,qv108_c,first,health,3,faith,1,8.0,0.07407407407407418,,15,0,15,30,0.5,5
13396,5e69b9d65b4cc647876e37f0,qv108_c,increase,health,8,faith,1,63.0,0.5833333333333333,,2,2,0,18,0.0,5
13397,5e69bedb0f4ac1a30c21d5fe,qv108_c,decrease,health,5,faith,-1,24.0,0.22222222222222232,,4,0,4,9,0.4444444444444444,5
13398,5e69d22b5b4cc647876e3813,qv108_c,first,health,4,faith,-4,0.0,0.0,,0,0,0,30,0.0,5
13399,5e6a04815b4cc647876e385a,qv108_c,decrease,health,5,faith,5,0.0,0.0,,1,0,1,2,0.5,5
13400,5e6a148e0f4ac1a30c21d661,qv108_c,increase,health,0,faith,0,0.0,0.0,,2,0,2,5,0.3999999999999999,5
13401,5e6a75f424a351b3373d809f,qv108_c,decrease,health,5,faith,-2,21.0,0.19444444444444442,,4,0,4,15,0.2666666666666666,5
13402,5e6a89df9669a5e668ccf7e9,qv108_c,increase,health,2,faith,8,-60.0,-0.5555555555555556,,0,5,-5,15,-0.33333333333333337,5
13403,5e6ad6f524a351b3373d80fb,qv108_c,decrease,health,4,faith,0,16.0,0.14814814814814814,,2,2,0,18,0.0,5
13404,5e6afb5d24a351b3373d812e,qv108_c,first,health,4,faith,0,16.0,0.14814814814814814,,0,0,0,5,0.0,5
13405,5e6badd65f87134bc6854dce,qv108_c,first,health,2,faith,1,3.0,0.02777777777777768,,5,1,4,35,0.11428571428571432,5
13406,5e6bae475f87134bc6854dd0,qv108_c,increase,health,4,faith,4,0.0,0.0,,0,0,0,10,0.0,5
13407,5e6bb344e7fba54c8c42aace,qv108_c,increase,health,6,faith,0,36.0,0.33333333333333326,,0,0,0,1,0.0,5
13408,5e6bb47d5f87134bc6854dfb,qv108_c,first,health,4,faith,-3,7.0,0.06481481481481488,,0,0,0,6,0.0,5
13409,5e6bb62ae7fba54c8c42aae2,qv108_c,decrease,health,3,faith,0,9.0,0.08333333333333326,,0,0,0,20,0.0,5
13410,5e6bba82e7fba54c8c42aafb,qv108_c,first,health,3,faith,5,-16.0,-0.14814814814814814,,0,0,0,10,0.0,5
13411,5e6bbf4d5f87134bc6854e3f,qv108_c,decrease,health,4,faith,0,16.0,0.14814814814814814,,5,1,4,27,0.14814814814814814,5
13412,5e6bc0cf5f87134bc6854e4b,qv108_c,first,health,5,faith,-3,16.0,0.14814814814814814,,0,0,0,17,0.0,5
13413,5e6bd47a5f87134bc6854e9d,qv108_c,decrease,health,6,faith,5,11.0,0.10185185185185186,,5,0,5,34,0.1470588235294117,5
13414,5e6bd8015f87134bc6854eb2,qv108_c,first,health,3,faith,5,-16.0,-0.14814814814814814,,6,5,1,35,0.02857142857142847,5
13415,5e6bed32e7fba54c8c42abaf,qv108_c,first,health,6,faith,2,32.0,0.2962962962962963,,5,0,5,15,0.33333333333333326,5
13416,5e6beda15f87134bc6854eeb,qv108_c,increase,health,4,faith,-2,12.0,0.11111111111111116,,0,0,0,10,0.0,5
13417,5e6bf17b5f87134bc6854efe,qv108_c,first,health,7,faith,0,49.0,0.4537037037037037,,0,0,0,10,0.0,5
13418,5e6bf1a75f87134bc6854f00,qv108_c,increase,health,4,faith,0,16.0,0.14814814814814814,,10,0,10,35,0.2857142857142858,5
13419,5e6c00dc5f87134bc6854f23,qv108_c,increase,health,4,faith,-3,7.0,0.06481481481481488,,5,0,5,35,0.1428571428571428,5
13420,5e6c4ce51b1ab957b9f0e81a,qv108_c,first,health,3,faith,4,-7.0,-0.06481481481481477,,9,0,9,25,0.3600000000000001,5
13421,5e6c77871574cbb57f47bcae,qv108_c,first,health,0,faith,0,0.0,0.0,,0,0,0,10,0.0,5
13422,5e6ce5c1edaf169ff3243e69,qv108_c,increase,health,2,faith,0,4.0,0.03703703703703698,,0,0,0,15,0.0,5
13423,5e6d32a6878130d7d979b3ac,qv108_c,increase,health,1,faith,-5,-24.0,-0.2222222222222222,,0,0,0,5,0.0,5
13424,5e6d375bc91d66cc55114032,qv108_c,first,health,4,faith,0,16.0,0.14814814814814814,,5,0,5,10,0.5,5
13425,5e6d39e3c91d66cc5511403a,qv108_c,first,health,5,faith,0,25.0,0.2314814814814814,,5,0,5,15,0.33333333333333326,5
13426,5e6d45a2878130d7d979b3db,qv108_c,first,health,4,faith,-4,0.0,0.0,,10,0,10,35,0.2857142857142858,5
13427,5e6d4a21878130d7d979b3e2,qv108_c,first,health,1,faith,0,1.0,0.0092592592592593,,0,0,0,4,0.0,5
13428,5e6d4fa3878130d7d979b3ec,qv108_c,decrease,health,7,faith,0,49.0,0.4537037037037037,,0,0,0,1,0.0,5
13429,5e6d5717878130d7d979b3f6,qv108_c,decrease,health,3,faith,3,0.0,0.0,,0,3,-3,16,-0.1875,5
13430,5e6d648d878130d7d979b405,qv108_c,first,health,7,faith,1,48.0,0.4444444444444444,,3,0,3,15,0.19999999999999996,5
13431,5e6d75b72d83860302215fe1,qv108_c,increase,health,5,faith,0,25.0,0.2314814814814814,,0,0,0,35,0.0,5
13432,5e6d8ff2cadc6ed319c439ae,qv108_c,increase,health,5,faith,0,25.0,0.2314814814814814,,0,0,0,15,0.0,5
13433,5e6df67fef8c6a9eb1e6c4a9,qv108_c,decrease,health,5,faith,2,21.0,0.19444444444444442,,0,0,0,6,0.0,5
13434,5e7018f99e949d0e7a0191a2,qv108_c,first,health,3,faith,9,-72.0,-0.6666666666666667,,5,0,5,15,0.33333333333333326,5
13435,5e7200af9a33db639218b8f3,qv108_c,first,health,5,faith,2,21.0,0.19444444444444442,,5,0,5,35,0.1428571428571428,5
13436,5e62c99c6ffda4487364f757,qv108_c,decrease,health,2,veteran,2,0.0,0.0,,0,5,-5,20,-0.25,5
13437,5e62d3746ffda4487364f760,qv108_c,first,health,6,veteran,3,27.0,0.25,,5,5,0,17,0.0,5
13438,5e6363eaab9c7a51ed5b57e2,qv108_c,first,health,3,veteran,4,-7.0,-0.06481481481481477,,2,2,0,35,0.0,5
13439,5e642789227b657a749950e5,qv108_c,decrease,health,5,veteran,0,25.0,0.2314814814814814,,0,10,-10,25,-0.4,5
13440,5e64adba54fc700d6d481f58,qv108_c,first,health,5,veteran,0,25.0,0.2314814814814814,,0,0,0,10,0.0,5
13441,5e6501599472cb582b7b95d2,qv108_c,first,health,6,veteran,0,36.0,0.33333333333333326,,0,0,0,10,0.0,5
13442,5e65325e5e86b96e9cad5930,qv108_c,first,health,7,veteran,3,40.0,0.37037037037037046,,20,0,20,35,0.5714285714285714,5
13443,5e65639b582f43ea63a7c621,qv108_c,decrease,health,0,veteran,0,0.0,0.0,,0,0,0,35,0.0,5
13444,5e65743dd7a1ad88f0ff1990,qv108_c,decrease,health,3,veteran,4,-7.0,-0.06481481481481477,,2,3,-1,14,-0.0714285714285714,5
13445,5e6588e6fe502a94cd3068b4,qv108_c,decrease,health,5,veteran,0,25.0,0.2314814814814814,,0,0,0,5,0.0,5
13446,5e658f89589199f402cad4de,qv108_c,first,health,-7,veteran,-2,45.0,0.41666666666666674,,10,0,10,35,0.2857142857142858,5
13447,5e663c7f4e03dda6b1aa364d,qv108_c,first,health,5,veteran,4,9.0,0.08333333333333326,,0,0,0,2,0.0,5
13448,5e666936675e2c44e37e78a2,qv108_c,first,health,1,veteran,5,-24.0,-0.2222222222222222,,0,0,0,25,0.0,5
13449,5e66931f64d96d0f05e1fee1,qv108_c,increase,health,6,veteran,2,32.0,0.2962962962962963,,5,0,5,20,0.25,5
13450,5e67984fd7fac4629a2d3a50,qv108_c,first,health,5,veteran,0,25.0,0.2314814814814814,,15,0,15,35,0.4285714285714286,5
13451,5e6798e0d7fac4629a2d3a52,qv108_c,decrease,health,5,veteran,3,16.0,0.14814814814814814,,8,0,8,17,0.47058823529411775,5
13452,5e67ada47f779368149a9652,qv108_c,first,health,4,veteran,3,7.0,0.06481481481481488,,0,2,-2,3,-0.6666666666666667,5
13453,5e67adc87f779368149a9653,qv108_c,decrease,health,3,veteran,3,0.0,0.0,,0,0,0,14,0.0,5
13454,5e67da8401cfd97a4a60f999,qv108_c,first,health,3,veteran,9,-72.0,-0.6666666666666667,,0,2,-2,6,-0.33333333333333337,5
13455,5e680f034cb6e4474b63ab4f,qv108_c,first,health,2,veteran,0,4.0,0.03703703703703698,,2,0,2,35,0.05714285714285716,5
13456,5e681fefa5ec673284bf2fd1,qv108_c,decrease,health,5,veteran,2,21.0,0.19444444444444442,,0,0,0,15,0.0,5
13457,5e6836f197370349abe9e4eb,qv108_c,first,health,2,veteran,0,4.0,0.03703703703703698,,5,0,5,10,0.5,5
13458,5e68386f45f62f90eca9b0be,qv108_c,first,health,6,veteran,2,32.0,0.2962962962962963,,0,0,0,15,0.0,5
13459,5e683f2197370349abe9e4f3,qv108_c,increase,health,1,veteran,1,0.0,0.0,,0,0,0,35,0.0,5
13460,5e6847ac97370349abe9e4f7,qv108_c,first,health,5,veteran,4,9.0,0.08333333333333326,,0,0,0,2,0.0,5
13461,5e684a7d45f62f90eca9b0d9,qv108_c,increase,health,5,veteran,2,21.0,0.19444444444444442,,0,5,-5,20,-0.25,5
13462,5e68611c45f62f90eca9b0f4,qv108_c,first,health,0,veteran,6,-36.0,-0.33333333333333337,,0,15,-15,30,-0.5,5
13463,5e6886ca45f62f90eca9b10b,qv108_c,decrease,health,7,veteran,2,45.0,0.41666666666666674,,1,1,0,9,0.0,5
13464,5e68970d97370349abe9e54d,qv108_c,first,health,6,veteran,4,20.0,0.18518518518518512,,6,7,-1,35,-0.02857142857142858,5
13465,5e68bdd045f62f90eca9b145,qv108_c,increase,health,5,veteran,5,0.0,0.0,,3,12,-9,28,-0.3214285714285714,5
13466,5e68cfdc97370349abe9e593,qv108_c,decrease,health,4,veteran,4,0.0,0.0,,2,2,0,5,0.0,5
13467,5e68d7bf45f62f90eca9b169,qv108_c,first,health,5,veteran,2,21.0,0.19444444444444442,,0,0,0,3,0.0,5
13468,5e68e8cc97370349abe9e5b6,qv108_c,decrease,health,4,veteran,4,0.0,0.0,,5,5,0,30,0.0,5
13469,5e6912b497370349abe9e5e3,qv108_c,decrease,health,0,veteran,6,-36.0,-0.33333333333333337,,0,5,-5,20,-0.25,5
13470,5e6957767f3f6b78b44bd2ae,qv108_c,first,health,6,veteran,3,27.0,0.25,,5,5,0,20,0.0,5
13471,5e6974d17f3f6b78b44bd2c7,qv108_c,first,health,3,veteran,3,0.0,0.0,,15,0,15,30,0.5,5
13472,5e69b9d65b4cc647876e37f0,qv108_c,increase,health,8,veteran,1,63.0,0.5833333333333333,,2,2,0,18,0.0,5
13473,5e69bedb0f4ac1a30c21d5fe,qv108_c,decrease,health,5,veteran,1,24.0,0.22222222222222232,,4,0,4,9,0.4444444444444444,5
13474,5e69d22b5b4cc647876e3813,qv108_c,first,health,4,veteran,3,7.0,0.06481481481481488,,0,0,0,30,0.0,5
13475,5e6a04815b4cc647876e385a,qv108_c,decrease,health,5,veteran,5,0.0,0.0,,1,1,0,2,0.0,5
13476,5e6a148e0f4ac1a30c21d661,qv108_c,increase,health,0,veteran,0,0.0,0.0,,2,0,2,5,0.3999999999999999,5
13477,5e6a75f424a351b3373d809f,qv108_c,decrease,health,5,veteran,1,24.0,0.22222222222222232,,4,1,3,15,0.19999999999999996,5
13478,5e6a89df9669a5e668ccf7e9,qv108_c,increase,health,2,veteran,0,4.0,0.03703703703703698,,0,0,0,15,0.0,5
13479,5e6ad6f524a351b3373d80fb,qv108_c,decrease,health,4,veteran,0,16.0,0.14814814814814814,,2,2,0,18,0.0,5
13480,5e6afb5d24a351b3373d812e,qv108_c,first,health,4,veteran,4,0.0,0.0,,0,0,0,5,0.0,5
13481,5e6badd65f87134bc6854dce,qv108_c,first,health,2,veteran,4,-12.0,-0.11111111111111116,,5,5,0,35,0.0,5
13482,5e6bae475f87134bc6854dd0,qv108_c,increase,health,4,veteran,2,12.0,0.11111111111111116,,0,0,0,10,0.0,5
13483,5e6bb344e7fba54c8c42aace,qv108_c,increase,health,6,veteran,2,32.0,0.2962962962962963,,0,0,0,1,0.0,5
13484,5e6bb47d5f87134bc6854dfb,qv108_c,first,health,4,veteran,4,0.0,0.0,,0,4,-4,6,-0.6666666666666667,5
13485,5e6bb62ae7fba54c8c42aae2,qv108_c,decrease,health,3,veteran,2,5.0,0.04629629629629628,,0,0,0,20,0.0,5
13486,5e6bba82e7fba54c8c42aafb,qv108_c,first,health,3,veteran,6,-27.0,-0.25,,0,5,-5,10,-0.5,5
13487,5e6bbf4d5f87134bc6854e3f,qv108_c,decrease,health,4,veteran,0,16.0,0.14814814814814814,,5,1,4,27,0.14814814814814814,5
13488,5e6bc0cf5f87134bc6854e4b,qv108_c,first,health,5,veteran,2,21.0,0.19444444444444442,,0,1,-1,17,-0.05882352941176472,5
13489,5e6bd47a5f87134bc6854e9d,qv108_c,decrease,health,6,veteran,3,27.0,0.25,,5,0,5,34,0.1470588235294117,5
13490,5e6bd8015f87134bc6854eb2,qv108_c,first,health,3,veteran,-2,5.0,0.04629629629629628,,6,1,5,35,0.1428571428571428,5
13491,5e6bed32e7fba54c8c42abaf,qv108_c,first,health,6,veteran,3,27.0,0.25,,5,5,0,15,0.0,5
13492,5e6beda15f87134bc6854eeb,qv108_c,increase,health,4,veteran,2,12.0,0.11111111111111116,,0,0,0,10,0.0,5
13493,5e6bf17b5f87134bc6854efe,qv108_c,first,health,7,veteran,0,49.0,0.4537037037037037,,0,0,0,10,0.0,5
13494,5e6bf1a75f87134bc6854f00,qv108_c,increase,health,4,veteran,3,7.0,0.06481481481481488,,10,10,0,35,0.0,5
13495,5e6c00dc5f87134bc6854f23,qv108_c,increase,health,4,veteran,2,12.0,0.11111111111111116,,5,3,2,35,0.05714285714285716,5
13496,5e6c4ce51b1ab957b9f0e81a,qv108_c,first,health,3,veteran,4,-7.0,-0.06481481481481477,,9,0,9,25,0.3600000000000001,5
13497,5e6c77871574cbb57f47bcae,qv108_c,first,health,0,veteran,9,-81.0,-0.75,,0,5,-5,10,-0.5,5
13498,5e6ce5c1edaf169ff3243e69,qv108_c,increase,health,2,veteran,0,4.0,0.03703703703703698,,0,5,-5,15,-0.33333333333333337,5
13499,5e6d32a6878130d7d979b3ac,qv108_c,increase,health,1,veteran,0,1.0,0.0092592592592593,,0,0,0,5,0.0,5
13500,5e6d375bc91d66cc55114032,qv108_c,first,health,4,veteran,5,-9.0,-0.08333333333333337,,5,0,5,10,0.5,5
13501,5e6d39e3c91d66cc5511403a,qv108_c,first,health,5,veteran,3,16.0,0.14814814814814814,,5,5,0,15,0.0,5
13502,5e6d45a2878130d7d979b3db,qv108_c,first,health,4,veteran,2,12.0,0.11111111111111116,,10,0,10,35,0.2857142857142858,5
13503,5e6d4a21878130d7d979b3e2,qv108_c,first,health,1,veteran,4,-15.0,-0.13888888888888884,,0,0,0,4,0.0,5
13504,5e6d4fa3878130d7d979b3ec,qv108_c,decrease,health,7,veteran,3,40.0,0.37037037037037046,,0,1,-1,1,-1.0,5
13505,5e6d5717878130d7d979b3f6,qv108_c,decrease,health,3,veteran,1,8.0,0.07407407407407418,,0,0,0,16,0.0,5
13506,5e6d648d878130d7d979b405,qv108_c,first,health,7,veteran,2,45.0,0.41666666666666674,,3,0,3,15,0.19999999999999996,5
13507,5e6d75b72d83860302215fe1,qv108_c,increase,health,5,veteran,2,21.0,0.19444444444444442,,0,0,0,35,0.0,5
13508,5e6d8ff2cadc6ed319c439ae,qv108_c,increase,health,5,veteran,5,0.0,0.0,,0,5,-5,15,-0.33333333333333337,5
13509,5e6df67fef8c6a9eb1e6c4a9,qv108_c,decrease,health,5,veteran,4,9.0,0.08333333333333326,,0,2,-2,6,-0.33333333333333337,5
13510,5e7018f99e949d0e7a0191a2,qv108_c,first,health,3,veteran,3,0.0,0.0,,5,5,0,15,0.0,5
13511,5e7200af9a33db639218b8f3,qv108_c,first,health,5,veteran,4,9.0,0.08333333333333326,,5,5,0,35,0.0,5
13512,5e62c99c6ffda4487364f757,qv108_c,decrease,human,-8,international,-4,48.0,0.4444444444444444,,0,0,0,20,0.0,5
13513,5e62d3746ffda4487364f760,qv108_c,first,human,3,international,0,9.0,0.08333333333333326,,5,0,5,17,0.2941176470588236,5
13514,5e6363eaab9c7a51ed5b57e2,qv108_c,first,human,3,international,1,8.0,0.07407407407407418,,2,0,2,35,0.05714285714285716,5
13515,5e642789227b657a749950e5,qv108_c,decrease,human,5,international,0,25.0,0.2314814814814814,,15,0,15,25,0.6000000000000001,5
13516,5e64adba54fc700d6d481f58,qv108_c,first,human,5,international,0,25.0,0.2314814814814814,,5,0,5,10,0.5,5
13517,5e6501599472cb582b7b95d2,qv108_c,first,human,2,international,1,3.0,0.02777777777777768,,5,0,5,10,0.5,5
13518,5e65325e5e86b96e9cad5930,qv108_c,first,human,3,international,0,9.0,0.08333333333333326,,5,0,5,35,0.1428571428571428,5
13519,5e65639b582f43ea63a7c621,qv108_c,decrease,human,5,international,0,25.0,0.2314814814814814,,0,0,0,35,0.0,5
13520,5e65743dd7a1ad88f0ff1990,qv108_c,decrease,human,5,international,4,9.0,0.08333333333333326,,3,2,1,14,0.0714285714285714,5
13521,5e6588e6fe502a94cd3068b4,qv108_c,decrease,human,0,international,0,0.0,0.0,,0,0,0,5,0.0,5
13522,5e658f89589199f402cad4de,qv108_c,first,human,-3,international,0,9.0,0.08333333333333326,,5,0,5,35,0.1428571428571428,5
13523,5e663c7f4e03dda6b1aa364d,qv108_c,first,human,2,international,3,-5.0,-0.04629629629629628,,0,0,0,2,0.0,5
13524,5e666936675e2c44e37e78a2,qv108_c,first,human,0,international,1,-1.0,-0.0092592592592593,,0,0,0,25,0.0,5
13525,5e66931f64d96d0f05e1fee1,qv108_c,increase,human,5,international,3,16.0,0.14814814814814814,,5,5,0,20,0.0,5
13526,5e67984fd7fac4629a2d3a50,qv108_c,first,human,4,international,4,0.0,0.0,,0,0,0,35,0.0,5
13527,5e6798e0d7fac4629a2d3a52,qv108_c,decrease,human,4,international,1,15.0,0.13888888888888884,,4,0,4,17,0.23529411764705888,5
13528,5e67ada47f779368149a9652,qv108_c,first,human,4,international,0,16.0,0.14814814814814814,,0,0,0,3,0.0,5
13529,5e67adc87f779368149a9653,qv108_c,decrease,human,3,international,3,0.0,0.0,,2,1,1,14,0.0714285714285714,5
13530,5e67da8401cfd97a4a60f999,qv108_c,first,human,1,international,1,0.0,0.0,,2,0,2,6,0.33333333333333326,5
13531,5e680f034cb6e4474b63ab4f,qv108_c,first,human,3,international,3,0.0,0.0,,7,1,6,35,0.17142857142857149,5
13532,5e681fefa5ec673284bf2fd1,qv108_c,decrease,human,5,international,3,16.0,0.14814814814814814,,10,0,10,15,0.6666666666666667,5
13533,5e6836f197370349abe9e4eb,qv108_c,first,human,6,international,0,36.0,0.33333333333333326,,0,0,0,10,0.0,5
13534,5e68386f45f62f90eca9b0be,qv108_c,first,human,3,international,0,9.0,0.08333333333333326,,0,0,0,15,0.0,5
13535,5e683f2197370349abe9e4f3,qv108_c,increase,human,1,international,0,1.0,0.0092592592592593,,5,0,5,35,0.1428571428571428,5
13536,5e6847ac97370349abe9e4f7,qv108_c,first,human,4,international,1,15.0,0.13888888888888884,,0,0,0,2,0.0,5
13537,5e684a7d45f62f90eca9b0d9,qv108_c,increase,human,4,international,0,16.0,0.14814814814814814,,5,0,5,20,0.25,5
13538,5e68611c45f62f90eca9b0f4,qv108_c,first,human,4,international,0,16.0,0.14814814814814814,,0,0,0,30,0.0,5
13539,5e6886ca45f62f90eca9b10b,qv108_c,decrease,human,3,international,-1,8.0,0.07407407407407418,,1,1,0,9,0.0,5
13540,5e68970d97370349abe9e54d,qv108_c,first,human,3,international,2,5.0,0.04629629629629628,,7,0,7,35,0.19999999999999996,5
13541,5e68bdd045f62f90eca9b145,qv108_c,increase,human,4,international,0,16.0,0.14814814814814814,,0,0,0,28,0.0,5
13542,5e68cfdc97370349abe9e593,qv108_c,decrease,human,5,international,1,24.0,0.22222222222222232,,1,0,1,5,0.19999999999999996,5
13543,5e68d7bf45f62f90eca9b169,qv108_c,first,human,3,international,1,8.0,0.07407407407407418,,1,0,1,3,0.33333333333333326,5
13544,5e68e8cc97370349abe9e5b6,qv108_c,decrease,human,4,international,1,15.0,0.13888888888888884,,5,0,5,30,0.16666666666666674,5
13545,5e6912b497370349abe9e5e3,qv108_c,decrease,human,3,international,1,8.0,0.07407407407407418,,5,5,0,20,0.0,5
13546,5e6957767f3f6b78b44bd2ae,qv108_c,first,human,3,international,1,8.0,0.07407407407407418,,3,0,3,20,0.1499999999999999,5
13547,5e6974d17f3f6b78b44bd2c7,qv108_c,first,human,3,international,7,-40.0,-0.37037037037037035,,15,0,15,30,0.5,5
13548,5e69b9d65b4cc647876e37f0,qv108_c,increase,human,2,international,2,0.0,0.0,,2,2,0,18,0.0,5
13549,5e69bedb0f4ac1a30c21d5fe,qv108_c,decrease,human,2,international,1,3.0,0.02777777777777768,,2,0,2,9,0.22222222222222232,5
13550,5e69d22b5b4cc647876e3813,qv108_c,first,human,3,international,2,5.0,0.04629629629629628,,0,0,0,30,0.0,5
13551,5e6a04815b4cc647876e385a,qv108_c,decrease,human,1,international,1,0.0,0.0,,0,0,0,2,0.0,5
13552,5e6a148e0f4ac1a30c21d661,qv108_c,increase,human,2,international,0,4.0,0.03703703703703698,,1,0,1,5,0.19999999999999996,5
13553,5e6a75f424a351b3373d809f,qv108_c,decrease,human,5,international,3,16.0,0.14814814814814814,,4,2,2,15,0.1333333333333333,5
13554,5e6a89df9669a5e668ccf7e9,qv108_c,increase,human,3,international,0,9.0,0.08333333333333326,,0,0,0,15,0.0,5
13555,5e6ad6f524a351b3373d80fb,qv108_c,decrease,human,5,international,-1,24.0,0.22222222222222232,,2,2,0,18,0.0,5
13556,5e6afb5d24a351b3373d812e,qv108_c,first,human,5,international,3,16.0,0.14814814814814814,,5,0,5,5,1.0,5
13557,5e6badd65f87134bc6854dce,qv108_c,first,human,4,international,2,12.0,0.11111111111111116,,5,5,0,35,0.0,5
13558,5e6bae475f87134bc6854dd0,qv108_c,increase,human,5,international,2,21.0,0.19444444444444442,,5,0,5,10,0.5,5
13559,5e6bb344e7fba54c8c42aace,qv108_c,increase,human,5,international,0,25.0,0.2314814814814814,,1,0,1,1,1.0,5
13560,5e6bb47d5f87134bc6854dfb,qv108_c,first,human,4,international,2,12.0,0.11111111111111116,,1,0,1,6,0.16666666666666674,5
13561,5e6bb62ae7fba54c8c42aae2,qv108_c,decrease,human,3,international,0,9.0,0.08333333333333326,,5,0,5,20,0.25,5
13562,5e6bba82e7fba54c8c42aafb,qv108_c,first,human,3,international,0,9.0,0.08333333333333326,,5,0,5,10,0.5,5
13563,5e6bbf4d5f87134bc6854e3f,qv108_c,decrease,human,0,international,0,0.0,0.0,,3,0,3,27,0.11111111111111116,5
13564,5e6bc0cf5f87134bc6854e4b,qv108_c,first,human,3,international,2,5.0,0.04629629629629628,,5,1,4,17,0.23529411764705888,5
13565,5e6bd47a5f87134bc6854e9d,qv108_c,decrease,human,5,international,3,16.0,0.14814814814814814,,0,0,0,34,0.0,5
13566,5e6bd8015f87134bc6854eb2,qv108_c,first,human,4,international,2,12.0,0.11111111111111116,,10,1,9,35,0.2571428571428571,5
13567,5e6bed32e7fba54c8c42abaf,qv108_c,first,human,3,international,2,5.0,0.04629629629629628,,5,0,5,15,0.33333333333333326,5
13568,5e6beda15f87134bc6854eeb,qv108_c,increase,human,5,international,0,25.0,0.2314814814814814,,0,0,0,10,0.0,5
13569,5e6bf17b5f87134bc6854efe,qv108_c,first,human,5,international,0,25.0,0.2314814814814814,,5,0,5,10,0.5,5
13570,5e6bf1a75f87134bc6854f00,qv108_c,increase,human,4,international,0,16.0,0.14814814814814814,,0,0,0,35,0.0,5
13571,5e6c00dc5f87134bc6854f23,qv108_c,increase,human,3,international,3,0.0,0.0,,6,4,2,35,0.05714285714285716,5
13572,5e6c4ce51b1ab957b9f0e81a,qv108_c,first,human,2,international,1,3.0,0.02777777777777768,,8,0,8,25,0.32000000000000006,5
13573,5e6c77871574cbb57f47bcae,qv108_c,first,human,0,international,0,0.0,0.0,,0,0,0,10,0.0,5
13574,5e6ce5c1edaf169ff3243e69,qv108_c,increase,human,0,international,0,0.0,0.0,,5,0,5,15,0.33333333333333326,5
13575,5e6d32a6878130d7d979b3ac,qv108_c,increase,human,0,international,0,0.0,0.0,,0,0,0,5,0.0,5
13576,5e6d375bc91d66cc55114032,qv108_c,first,human,4,international,2,12.0,0.11111111111111116,,0,0,0,10,0.0,5
13577,5e6d39e3c91d66cc5511403a,qv108_c,first,human,5,international,0,25.0,0.2314814814814814,,5,0,5,15,0.33333333333333326,5
13578,5e6d45a2878130d7d979b3db,qv108_c,first,human,2,international,2,0.0,0.0,,0,0,0,35,0.0,5
13579,5e6d4a21878130d7d979b3e2,qv108_c,first,human,0,international,0,0.0,0.0,,0,0,0,4,0.0,5
13580,5e6d4fa3878130d7d979b3ec,qv108_c,decrease,human,5,international,0,25.0,0.2314814814814814,,0,0,0,1,0.0,5
13581,5e6d5717878130d7d979b3f6,qv108_c,decrease,human,6,international,1,35.0,0.3240740740740742,,10,0,10,16,0.625,5
