,userId,condition,order,topic_1,topic_1_val,topic_2,topic_2_val,vote_diff
6357,5e6a69e624a351b3373d8094,qv324,increase,art,2,health,6,-4
6358,5e6a75f424a351b3373d809f,qv324,first,art,5,health,9,-4
6359,5e6a76d09669a5e668ccf7ce,qv324,first,art,4,health,9,-5
6360,5e6a99c39669a5e668ccf7ff,qv324,increase,art,5,health,8,-3
6361,5e6ab03024a351b3373d80df,qv324,increase,art,3,health,8,-5
6362,5e6ad6f524a351b3373d80fb,qv324,first,art,2,health,8,-6
6363,5e6ad97e24a351b3373d8104,qv324,increase,art,9,health,5,4
6364,5e6ae5a19669a5e668ccf85a,qv324,increase,art,0,health,10,-10
6365,5e6afb5d24a351b3373d812e,qv324,increase,art,4,health,8,-4
6366,5e6b28d59669a5e668ccf892,qv324,first,art,3,health,1,2
6367,5e6bad49e7fba54c8c42aaa4,qv324,increase,art,1,health,6,-5
6368,5e6badd65f87134bc6854dce,qv324,increase,art,4,health,5,-1
6369,5e6bb2b65f87134bc6854df6,qv324,increase,art,0,health,13,-13
6370,5e6bb47d5f87134bc6854dfb,qv324,increase,art,5,health,6,-1
6371,5e6bb5d25f87134bc6854e03,qv324,first,art,0,health,6,-6
6372,5e6bb62ae7fba54c8c42aae2,qv324,first,art,0,health,5,-5
6373,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,health,10,-9
6374,5e6bc0cf5f87134bc6854e4b,qv324,increase,art,6,health,8,-2
6375,5e6bc1ac5f87134bc6854e53,qv324,increase,art,0,health,5,-5
6376,5e6bc9dd5f87134bc6854e75,qv324,increase,art,2,health,3,-1
6377,5e6bd41fe7fba54c8c42ab69,qv324,first,art,10,health,5,5
6378,5e6bd47a5f87134bc6854e9d,qv324,first,art,2,health,17,-15
6379,5e6bf850e7fba54c8c42abd8,qv324,first,art,5,health,9,-4
6380,5e6bff66e7fba54c8c42abe8,qv324,increase,art,3,health,5,-2
6381,5e6c0ea95f87134bc6854f49,qv324,first,art,3,health,10,-7
6382,5e6c21995f87134bc6854f51,qv324,first,art,6,health,0,6
6383,5e6c77871574cbb57f47bcae,qv324,increase,art,0,health,0,0
6384,5e6c84b21574cbb57f47bcb5,qv324,increase,art,9,health,5,4
6385,5e6d39e3c91d66cc5511403a,qv324,increase,art,0,health,8,-8
6386,5e6d3aaa878130d7d979b3be,qv324,increase,art,5,health,6,-1
6387,5e6d45a2878130d7d979b3db,qv324,increase,art,3,health,6,-3
6388,5e6d4719878130d7d979b3de,qv324,first,art,5,health,10,-5
6389,5e6d4fa3878130d7d979b3ec,qv324,first,art,0,health,3,-3
6390,5e6d5717878130d7d979b3f6,qv324,first,art,4,health,6,-2
6391,5e6d5b54878130d7d979b3fa,qv324,first,art,1,health,9,-8
6392,5e6d648d878130d7d979b405,qv324,increase,art,3,health,12,-9
6393,5e6d75b078f1e9809b6cc4aa,qv324,increase,art,2,health,7,-5
6394,5e6df67fef8c6a9eb1e6c4a9,qv324,first,art,4,health,9,-5
6395,5e7200af9a33db639218b8f3,qv324,increase,art,0,health,9,-9
6396,5e62c4156ffda4487364f751,qv324,increase,art,2,human,5,-3
6397,5e62c99c6ffda4487364f757,qv324,first,art,3,human,-12,15
6398,5e62d3746ffda4487364f760,qv324,increase,art,0,human,4,-4
6399,5e6363eaab9c7a51ed5b57e2,qv324,increase,art,5,human,4,1
6400,5e640f2eae7e33fbc93cdd09,qv324,first,art,6,human,6,0
6401,5e64113fae7e33fbc93cdd10,qv324,first,art,3,human,7,-4
6402,5e642789227b657a749950e5,qv324,first,art,7,human,7,0
6403,5e6488ec23530f5bd5b24194,qv324,first,art,4,human,6,-2
6404,5e64db6e8fa94cf0fc4d2da8,qv324,increase,art,5,human,-2,7
6405,5e64eeea15730e913ec09a2f,qv324,increase,art,2,human,7,-5
6406,5e64f7239472cb582b7b95cd,qv324,first,art,6,human,11,-5
6407,5e6501599472cb582b7b95d2,qv324,increase,art,4,human,5,-1
6408,5e6520fbb07dd22d67cbf0e7,qv324,increase,art,0,human,5,-5
6409,5e65325e5e86b96e9cad5930,qv324,increase,art,4,human,5,-1
6410,5e65639b582f43ea63a7c621,qv324,first,art,0,human,8,-8
6411,5e65743dd7a1ad88f0ff1990,qv324,first,art,-3,human,8,-11
6412,5e6588e6fe502a94cd3068b4,qv324,first,art,2,human,9,-7
6413,5e658f89589199f402cad4de,qv324,increase,art,3,human,1,2
6414,5e65b7944bf44833d0d2d9df,qv324,first,art,0,human,0,0
6415,5e665300eaa71621a7de99a4,qv324,increase,art,3,human,5,-2
6416,5e666936675e2c44e37e78a2,qv324,increase,art,0,human,0,0
6417,5e66be8e6f15e952fff7f426,qv324,increase,art,6,human,0,6
6418,5e679806cf42b30c2a2a92ab,qv324,first,art,1,human,0,1
6419,5e6798e0d7fac4629a2d3a52,qv324,first,art,4,human,9,-5
6420,5e67ada47f779368149a9652,qv324,increase,art,5,human,2,3
6421,5e67adc87f779368149a9653,qv324,first,art,3,human,7,-4
6422,5e67da8401cfd97a4a60f999,qv324,increase,art,-2,human,2,-4
6423,5e67e77601cfd97a4a60f99d,qv324,increase,art,3,human,9,-6
6424,5e68175b4cb6e4474b63ab5d,qv324,increase,art,2,human,10,-8
6425,5e681fefa5ec673284bf2fd1,qv324,first,art,5,human,9,-4
6426,5e68611c45f62f90eca9b0f4,qv324,increase,art,0,human,3,-3
6427,5e6886ca45f62f90eca9b10b,qv324,first,art,4,human,2,2
6428,5e68cfdc97370349abe9e593,qv324,first,art,3,human,7,-4
6429,5e68d7bf45f62f90eca9b169,qv324,increase,art,4,human,5,-1
6430,5e68e06645f62f90eca9b176,qv324,first,art,3,human,8,-5
6431,5e68e8cc97370349abe9e5b6,qv324,first,art,5,human,7,-2
6432,5e690de245f62f90eca9b1a3,qv324,first,art,1,human,12,-11
6433,5e690e5a97370349abe9e5de,qv324,first,art,3,human,7,-4
6434,5e6912b497370349abe9e5e3,qv324,first,art,4,human,5,-1
6435,5e6957767f3f6b78b44bd2ae,qv324,increase,art,4,human,5,-1
6436,5e69bb4d5b4cc647876e37f2,qv324,first,art,4,human,8,-4
6437,5e69bedb0f4ac1a30c21d5fe,qv324,first,art,2,human,3,-1
6438,5e69d1455b4cc647876e3811,qv324,first,art,0,human,8,-8
6439,5e69fc105b4cc647876e3846,qv324,first,art,3,human,0,3
6440,5e6a04815b4cc647876e385a,qv324,first,art,1,human,1,0
6441,5e6a69e624a351b3373d8094,qv324,increase,art,2,human,5,-3
6442,5e6a75f424a351b3373d809f,qv324,first,art,5,human,7,-2
6443,5e6a76d09669a5e668ccf7ce,qv324,first,art,4,human,5,-1
6444,5e6a99c39669a5e668ccf7ff,qv324,increase,art,5,human,8,-3
6445,5e6ab03024a351b3373d80df,qv324,increase,art,3,human,4,-1
6446,5e6ad6f524a351b3373d80fb,qv324,first,art,2,human,6,-4
6447,5e6ad97e24a351b3373d8104,qv324,increase,art,9,human,0,9
6448,5e6ae5a19669a5e668ccf85a,qv324,increase,art,0,human,0,0
6449,5e6afb5d24a351b3373d812e,qv324,increase,art,4,human,7,-3
6450,5e6b28d59669a5e668ccf892,qv324,first,art,3,human,1,2
6451,5e6bad49e7fba54c8c42aaa4,qv324,increase,art,1,human,6,-5
6452,5e6badd65f87134bc6854dce,qv324,increase,art,4,human,7,-3
6453,5e6bb2b65f87134bc6854df6,qv324,increase,art,0,human,11,-11
6454,5e6bb47d5f87134bc6854dfb,qv324,increase,art,5,human,5,0
6455,5e6bb5d25f87134bc6854e03,qv324,first,art,0,human,6,-6
6456,5e6bb62ae7fba54c8c42aae2,qv324,first,art,0,human,5,-5
6457,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,human,3,-2
6458,5e6bc0cf5f87134bc6854e4b,qv324,increase,art,6,human,7,-1
6459,5e6bc1ac5f87134bc6854e53,qv324,increase,art,0,human,5,-5
6460,5e6bc9dd5f87134bc6854e75,qv324,increase,art,2,human,3,-1
6461,5e6bd41fe7fba54c8c42ab69,qv324,first,art,10,human,5,5
6462,5e6bd47a5f87134bc6854e9d,qv324,first,art,2,human,1,1
6463,5e6bf850e7fba54c8c42abd8,qv324,first,art,5,human,6,-1
6464,5e6bff66e7fba54c8c42abe8,qv324,increase,art,3,human,4,-1
6465,5e6c0ea95f87134bc6854f49,qv324,first,art,3,human,3,0
6466,5e6c21995f87134bc6854f51,qv324,first,art,6,human,0,6
6467,5e6c77871574cbb57f47bcae,qv324,increase,art,0,human,0,0
6468,5e6c84b21574cbb57f47bcb5,qv324,increase,art,9,human,6,3
6469,5e6d39e3c91d66cc5511403a,qv324,increase,art,0,human,8,-8
6470,5e6d3aaa878130d7d979b3be,qv324,increase,art,5,human,6,-1
6471,5e6d45a2878130d7d979b3db,qv324,increase,art,3,human,4,-1
6472,5e6d4719878130d7d979b3de,qv324,first,art,5,human,4,1
6473,5e6d4fa3878130d7d979b3ec,qv324,first,art,0,human,2,-2
6474,5e6d5717878130d7d979b3f6,qv324,first,art,4,human,8,-4
6475,5e6d5b54878130d7d979b3fa,qv324,first,art,1,human,6,-5
6476,5e6d648d878130d7d979b405,qv324,increase,art,3,human,3,0
6477,5e6d75b078f1e9809b6cc4aa,qv324,increase,art,2,human,4,-2
6478,5e6df67fef8c6a9eb1e6c4a9,qv324,first,art,4,human,7,-3
6479,5e7200af9a33db639218b8f3,qv324,increase,art,0,human,0,0
6480,5e62c4156ffda4487364f751,qv324,increase,art,2,international,6,-4
6481,5e62c99c6ffda4487364f757,qv324,first,art,3,international,-5,8
6482,5e62d3746ffda4487364f760,qv324,increase,art,0,international,0,0
6483,5e6363eaab9c7a51ed5b57e2,qv324,increase,art,5,international,3,2
6484,5e640f2eae7e33fbc93cdd09,qv324,first,art,6,international,5,1
6485,5e64113fae7e33fbc93cdd10,qv324,first,art,3,international,3,0
6486,5e642789227b657a749950e5,qv324,first,art,7,international,0,7
6487,5e6488ec23530f5bd5b24194,qv324,first,art,4,international,0,4
6488,5e64db6e8fa94cf0fc4d2da8,qv324,increase,art,5,international,-3,8
6489,5e64eeea15730e913ec09a2f,qv324,increase,art,2,international,3,-1
6490,5e64f7239472cb582b7b95cd,qv324,first,art,6,international,0,6
6491,5e6501599472cb582b7b95d2,qv324,increase,art,4,international,4,0
6492,5e6520fbb07dd22d67cbf0e7,qv324,increase,art,0,international,0,0
6493,5e65325e5e86b96e9cad5930,qv324,increase,art,4,international,2,2
6494,5e65639b582f43ea63a7c621,qv324,first,art,0,international,1,-1
6495,5e65743dd7a1ad88f0ff1990,qv324,first,art,-3,international,5,-8
6496,5e6588e6fe502a94cd3068b4,qv324,first,art,2,international,1,1
6497,5e658f89589199f402cad4de,qv324,increase,art,3,international,2,1
6498,5e65b7944bf44833d0d2d9df,qv324,first,art,0,international,-2,2
6499,5e665300eaa71621a7de99a4,qv324,increase,art,3,international,4,-1
6500,5e666936675e2c44e37e78a2,qv324,increase,art,0,international,18,-18
6501,5e66be8e6f15e952fff7f426,qv324,increase,art,6,international,0,6
6502,5e679806cf42b30c2a2a92ab,qv324,first,art,1,international,1,0
6503,5e6798e0d7fac4629a2d3a52,qv324,first,art,4,international,2,2
6504,5e67ada47f779368149a9652,qv324,increase,art,5,international,0,5
6505,5e67adc87f779368149a9653,qv324,first,art,3,international,0,3
6506,5e67da8401cfd97a4a60f999,qv324,increase,art,-2,international,2,-4
6507,5e67e77601cfd97a4a60f99d,qv324,increase,art,3,international,3,0
6508,5e68175b4cb6e4474b63ab5d,qv324,increase,art,2,international,3,-1
6509,5e681fefa5ec673284bf2fd1,qv324,first,art,5,international,6,-1
6510,5e68611c45f62f90eca9b0f4,qv324,increase,art,0,international,1,-1
6511,5e6886ca45f62f90eca9b10b,qv324,first,art,4,international,0,4
6512,5e68cfdc97370349abe9e593,qv324,first,art,3,international,2,1
6513,5e68d7bf45f62f90eca9b169,qv324,increase,art,4,international,3,1
6514,5e68e06645f62f90eca9b176,qv324,first,art,3,international,4,-1
6515,5e68e8cc97370349abe9e5b6,qv324,first,art,5,international,2,3
6516,5e690de245f62f90eca9b1a3,qv324,first,art,1,international,1,0
6517,5e690e5a97370349abe9e5de,qv324,first,art,3,international,1,2
6518,5e6912b497370349abe9e5e3,qv324,first,art,4,international,2,2
6519,5e6957767f3f6b78b44bd2ae,qv324,increase,art,4,international,4,0
6520,5e69bb4d5b4cc647876e37f2,qv324,first,art,4,international,3,1
6521,5e69bedb0f4ac1a30c21d5fe,qv324,first,art,2,international,2,0
6522,5e69d1455b4cc647876e3811,qv324,first,art,0,international,-5,5
6523,5e69fc105b4cc647876e3846,qv324,first,art,3,international,0,3
6524,5e6a04815b4cc647876e385a,qv324,first,art,1,international,1,0
6525,5e6a69e624a351b3373d8094,qv324,increase,art,2,international,0,2
6526,5e6a75f424a351b3373d809f,qv324,first,art,5,international,4,1
6527,5e6a76d09669a5e668ccf7ce,qv324,first,art,4,international,3,1
6528,5e6a99c39669a5e668ccf7ff,qv324,increase,art,5,international,4,1
6529,5e6ab03024a351b3373d80df,qv324,increase,art,3,international,2,1
6530,5e6ad6f524a351b3373d80fb,qv324,first,art,2,international,0,2
6531,5e6ad97e24a351b3373d8104,qv324,increase,art,9,international,0,9
6532,5e6ae5a19669a5e668ccf85a,qv324,increase,art,0,international,-4,4
6533,5e6afb5d24a351b3373d812e,qv324,increase,art,4,international,5,-1
6534,5e6b28d59669a5e668ccf892,qv324,first,art,3,international,2,1
6535,5e6bad49e7fba54c8c42aaa4,qv324,increase,art,1,international,5,-4
6536,5e6badd65f87134bc6854dce,qv324,increase,art,4,international,6,-2
6537,5e6bb2b65f87134bc6854df6,qv324,increase,art,0,international,0,0
6538,5e6bb47d5f87134bc6854dfb,qv324,increase,art,5,international,5,0
6539,5e6bb5d25f87134bc6854e03,qv324,first,art,0,international,6,-6
6540,5e6bb62ae7fba54c8c42aae2,qv324,first,art,0,international,0,0
6541,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,international,0,1
6542,5e6bc0cf5f87134bc6854e4b,qv324,increase,art,6,international,3,3
6543,5e6bc1ac5f87134bc6854e53,qv324,increase,art,0,international,0,0
6544,5e6bc9dd5f87134bc6854e75,qv324,increase,art,2,international,3,-1
6545,5e6bd41fe7fba54c8c42ab69,qv324,first,art,10,international,8,2
6546,5e6bd47a5f87134bc6854e9d,qv324,first,art,2,international,1,1
6547,5e6bf850e7fba54c8c42abd8,qv324,first,art,5,international,2,3
6548,5e6bff66e7fba54c8c42abe8,qv324,increase,art,3,international,-1,4
6549,5e6c0ea95f87134bc6854f49,qv324,first,art,3,international,5,-2
6550,5e6c21995f87134bc6854f51,qv324,first,art,6,international,0,6
6551,5e6c77871574cbb57f47bcae,qv324,increase,art,0,international,0,0
6552,5e6c84b21574cbb57f47bcb5,qv324,increase,art,9,international,1,8
6553,5e6d39e3c91d66cc5511403a,qv324,increase,art,0,international,0,0
6554,5e6d3aaa878130d7d979b3be,qv324,increase,art,5,international,5,0
6555,5e6d45a2878130d7d979b3db,qv324,increase,art,3,international,3,0
6556,5e6d4719878130d7d979b3de,qv324,first,art,5,international,1,4
6557,5e6d4fa3878130d7d979b3ec,qv324,first,art,0,international,0,0
6558,5e6d5717878130d7d979b3f6,qv324,first,art,4,international,2,2
6559,5e6d5b54878130d7d979b3fa,qv324,first,art,1,international,5,-4
6560,5e6d648d878130d7d979b405,qv324,increase,art,3,international,3,0
6561,5e6d75b078f1e9809b6cc4aa,qv324,increase,art,2,international,4,-2
6562,5e6df67fef8c6a9eb1e6c4a9,qv324,first,art,4,international,4,0
6563,5e7200af9a33db639218b8f3,qv324,increase,art,0,international,0,0
6564,5e62c4156ffda4487364f751,qv324,increase,art,2,faith,0,2
6565,5e62c99c6ffda4487364f757,qv324,first,art,3,faith,3,0
6566,5e62d3746ffda4487364f760,qv324,increase,art,0,faith,5,-5
6567,5e6363eaab9c7a51ed5b57e2,qv324,increase,art,5,faith,0,5
6568,5e640f2eae7e33fbc93cdd09,qv324,first,art,6,faith,-7,13
6569,5e64113fae7e33fbc93cdd10,qv324,first,art,3,faith,0,3
6570,5e642789227b657a749950e5,qv324,first,art,7,faith,0,7
6571,5e6488ec23530f5bd5b24194,qv324,first,art,4,faith,-2,6
6572,5e64db6e8fa94cf0fc4d2da8,qv324,increase,art,5,faith,-4,9
6573,5e64eeea15730e913ec09a2f,qv324,increase,art,2,faith,-1,3
6574,5e64f7239472cb582b7b95cd,qv324,first,art,6,faith,0,6
6575,5e6501599472cb582b7b95d2,qv324,increase,art,4,faith,0,4
6576,5e6520fbb07dd22d67cbf0e7,qv324,increase,art,0,faith,0,0
6577,5e65325e5e86b96e9cad5930,qv324,increase,art,4,faith,-4,8
6578,5e65639b582f43ea63a7c621,qv324,first,art,0,faith,0,0
6579,5e65743dd7a1ad88f0ff1990,qv324,first,art,-3,faith,-3,0
6580,5e6588e6fe502a94cd3068b4,qv324,first,art,2,faith,0,2
6581,5e658f89589199f402cad4de,qv324,increase,art,3,faith,-2,5
6582,5e65b7944bf44833d0d2d9df,qv324,first,art,0,faith,0,0
6583,5e665300eaa71621a7de99a4,qv324,increase,art,3,faith,-1,4
6584,5e666936675e2c44e37e78a2,qv324,increase,art,0,faith,0,0
6585,5e66be8e6f15e952fff7f426,qv324,increase,art,6,faith,0,6
6586,5e679806cf42b30c2a2a92ab,qv324,first,art,1,faith,2,-1
6587,5e6798e0d7fac4629a2d3a52,qv324,first,art,4,faith,-4,8
6588,5e67ada47f779368149a9652,qv324,increase,art,5,faith,6,-1
6589,5e67adc87f779368149a9653,qv324,first,art,3,faith,0,3
6590,5e67da8401cfd97a4a60f999,qv324,increase,art,-2,faith,4,-6
6591,5e67e77601cfd97a4a60f99d,qv324,increase,art,3,faith,-5,8
6592,5e68175b4cb6e4474b63ab5d,qv324,increase,art,2,faith,0,2
6593,5e681fefa5ec673284bf2fd1,qv324,first,art,5,faith,0,5
6594,5e68611c45f62f90eca9b0f4,qv324,increase,art,0,faith,3,-3
6595,5e6886ca45f62f90eca9b10b,qv324,first,art,4,faith,-3,7
6596,5e68cfdc97370349abe9e593,qv324,first,art,3,faith,4,-1
6597,5e68d7bf45f62f90eca9b169,qv324,increase,art,4,faith,0,4
6598,5e68e06645f62f90eca9b176,qv324,first,art,3,faith,-6,9
6599,5e68e8cc97370349abe9e5b6,qv324,first,art,5,faith,6,-1
6600,5e690de245f62f90eca9b1a3,qv324,first,art,1,faith,5,-4
6601,5e690e5a97370349abe9e5de,qv324,first,art,3,faith,1,2
6602,5e6912b497370349abe9e5e3,qv324,first,art,4,faith,10,-6
6603,5e6957767f3f6b78b44bd2ae,qv324,increase,art,4,faith,-3,7
6604,5e69bb4d5b4cc647876e37f2,qv324,first,art,4,faith,3,1
6605,5e69bedb0f4ac1a30c21d5fe,qv324,first,art,2,faith,-2,4
6606,5e69d1455b4cc647876e3811,qv324,first,art,0,faith,0,0
6607,5e69fc105b4cc647876e3846,qv324,first,art,3,faith,3,0
6608,5e6a04815b4cc647876e385a,qv324,first,art,1,faith,4,-3
6609,5e6a69e624a351b3373d8094,qv324,increase,art,2,faith,3,-1
6610,5e6a75f424a351b3373d809f,qv324,first,art,5,faith,-3,8
6611,5e6a76d09669a5e668ccf7ce,qv324,first,art,4,faith,2,2
6612,5e6a99c39669a5e668ccf7ff,qv324,increase,art,5,faith,4,1
6613,5e6ab03024a351b3373d80df,qv324,increase,art,3,faith,-4,7
6614,5e6ad6f524a351b3373d80fb,qv324,first,art,2,faith,4,-2
6615,5e6ad97e24a351b3373d8104,qv324,increase,art,9,faith,0,9
6616,5e6ae5a19669a5e668ccf85a,qv324,increase,art,0,faith,0,0
6617,5e6afb5d24a351b3373d812e,qv324,increase,art,4,faith,0,4
6618,5e6b28d59669a5e668ccf892,qv324,first,art,3,faith,2,1
6619,5e6bad49e7fba54c8c42aaa4,qv324,increase,art,1,faith,-6,7
6620,5e6badd65f87134bc6854dce,qv324,increase,art,4,faith,3,1
6621,5e6bb2b65f87134bc6854df6,qv324,increase,art,0,faith,0,0
6622,5e6bb47d5f87134bc6854dfb,qv324,increase,art,5,faith,-6,11
6623,5e6bb5d25f87134bc6854e03,qv324,first,art,0,faith,0,0
6624,5e6bb62ae7fba54c8c42aae2,qv324,first,art,0,faith,0,0
6625,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,faith,2,-1
6626,5e6bc0cf5f87134bc6854e4b,qv324,increase,art,6,faith,-4,10
6627,5e6bc1ac5f87134bc6854e53,qv324,increase,art,0,faith,0,0
6628,5e6bc9dd5f87134bc6854e75,qv324,increase,art,2,faith,-5,7
6629,5e6bd41fe7fba54c8c42ab69,qv324,first,art,10,faith,0,10
6630,5e6bd47a5f87134bc6854e9d,qv324,first,art,2,faith,1,1
6631,5e6bf850e7fba54c8c42abd8,qv324,first,art,5,faith,2,3
6632,5e6bff66e7fba54c8c42abe8,qv324,increase,art,3,faith,5,-2
6633,5e6c0ea95f87134bc6854f49,qv324,first,art,3,faith,0,3
6634,5e6c21995f87134bc6854f51,qv324,first,art,6,faith,0,6
6635,5e6c77871574cbb57f47bcae,qv324,increase,art,0,faith,0,0
6636,5e6c84b21574cbb57f47bcb5,qv324,increase,art,9,faith,1,8
6637,5e6d39e3c91d66cc5511403a,qv324,increase,art,0,faith,0,0
6638,5e6d3aaa878130d7d979b3be,qv324,increase,art,5,faith,3,2
6639,5e6d45a2878130d7d979b3db,qv324,increase,art,3,faith,-5,8
6640,5e6d4719878130d7d979b3de,qv324,first,art,5,faith,2,3
6641,5e6d4fa3878130d7d979b3ec,qv324,first,art,0,faith,0,0
6642,5e6d5717878130d7d979b3f6,qv324,first,art,4,faith,5,-1
6643,5e6d5b54878130d7d979b3fa,qv324,first,art,1,faith,2,-1
6644,5e6d648d878130d7d979b405,qv324,increase,art,3,faith,3,0
6645,5e6d75b078f1e9809b6cc4aa,qv324,increase,art,2,faith,3,-1
6646,5e6df67fef8c6a9eb1e6c4a9,qv324,first,art,4,faith,4,0
6647,5e7200af9a33db639218b8f3,qv324,increase,art,0,faith,0,0
6648,5e62c4156ffda4487364f751,qv324,increase,art,2,veteran,4,-2
6649,5e62c99c6ffda4487364f757,qv324,first,art,3,veteran,4,-1
6650,5e62d3746ffda4487364f760,qv324,increase,art,0,veteran,6,-6
6651,5e6363eaab9c7a51ed5b57e2,qv324,increase,art,5,veteran,5,0
6652,5e640f2eae7e33fbc93cdd09,qv324,first,art,6,veteran,-4,10
6653,5e64113fae7e33fbc93cdd10,qv324,first,art,3,veteran,3,0
6654,5e642789227b657a749950e5,qv324,first,art,7,veteran,0,7
6655,5e6488ec23530f5bd5b24194,qv324,first,art,4,veteran,0,4
6656,5e64db6e8fa94cf0fc4d2da8,qv324,increase,art,5,veteran,0,5
6657,5e64eeea15730e913ec09a2f,qv324,increase,art,2,veteran,4,-2
6658,5e64f7239472cb582b7b95cd,qv324,first,art,6,veteran,0,6
6659,5e6501599472cb582b7b95d2,qv324,increase,art,4,veteran,4,0
6660,5e6520fbb07dd22d67cbf0e7,qv324,increase,art,0,veteran,5,-5
6661,5e65325e5e86b96e9cad5930,qv324,increase,art,4,veteran,3,1
6662,5e65639b582f43ea63a7c621,qv324,first,art,0,veteran,0,0
6663,5e65743dd7a1ad88f0ff1990,qv324,first,art,-3,veteran,6,-9
6664,5e6588e6fe502a94cd3068b4,qv324,first,art,2,veteran,0,2
6665,5e658f89589199f402cad4de,qv324,increase,art,3,veteran,2,1
6666,5e65b7944bf44833d0d2d9df,qv324,first,art,0,veteran,2,-2
6667,5e665300eaa71621a7de99a4,qv324,increase,art,3,veteran,7,-4
6668,5e666936675e2c44e37e78a2,qv324,increase,art,0,veteran,0,0
6669,5e66be8e6f15e952fff7f426,qv324,increase,art,6,veteran,2,4
6670,5e679806cf42b30c2a2a92ab,qv324,first,art,1,veteran,7,-6
6671,5e6798e0d7fac4629a2d3a52,qv324,first,art,4,veteran,5,-1
6672,5e67ada47f779368149a9652,qv324,increase,art,5,veteran,5,0
6673,5e67adc87f779368149a9653,qv324,first,art,3,veteran,0,3
6674,5e67da8401cfd97a4a60f999,qv324,increase,art,-2,veteran,13,-15
6675,5e67e77601cfd97a4a60f99d,qv324,increase,art,3,veteran,7,-4
6676,5e68175b4cb6e4474b63ab5d,qv324,increase,art,2,veteran,5,-3
6677,5e681fefa5ec673284bf2fd1,qv324,first,art,5,veteran,0,5
6678,5e68611c45f62f90eca9b0f4,qv324,increase,art,0,veteran,15,-15
6679,5e6886ca45f62f90eca9b10b,qv324,first,art,4,veteran,2,2
6680,5e68cfdc97370349abe9e593,qv324,first,art,3,veteran,10,-7
6681,5e68d7bf45f62f90eca9b169,qv324,increase,art,4,veteran,3,1
6682,5e68e06645f62f90eca9b176,qv324,first,art,3,veteran,2,1
6683,5e68e8cc97370349abe9e5b6,qv324,first,art,5,veteran,6,-1
6684,5e690de245f62f90eca9b1a3,qv324,first,art,1,veteran,6,-5
6685,5e690e5a97370349abe9e5de,qv324,first,art,3,veteran,8,-5
6686,5e6912b497370349abe9e5e3,qv324,first,art,4,veteran,8,-4
6687,5e6957767f3f6b78b44bd2ae,qv324,increase,art,4,veteran,5,-1
6688,5e69bb4d5b4cc647876e37f2,qv324,first,art,4,veteran,4,0
6689,5e69bedb0f4ac1a30c21d5fe,qv324,first,art,2,veteran,1,1
6690,5e69d1455b4cc647876e3811,qv324,first,art,0,veteran,11,-11
6691,5e69fc105b4cc647876e3846,qv324,first,art,3,veteran,2,1
6692,5e6a04815b4cc647876e385a,qv324,first,art,1,veteran,10,-9
6693,5e6a69e624a351b3373d8094,qv324,increase,art,2,veteran,11,-9
6694,5e6a75f424a351b3373d809f,qv324,first,art,5,veteran,2,3
6695,5e6a76d09669a5e668ccf7ce,qv324,first,art,4,veteran,6,-2
6696,5e6a99c39669a5e668ccf7ff,qv324,increase,art,5,veteran,5,0
6697,5e6ab03024a351b3373d80df,qv324,increase,art,3,veteran,3,0
6698,5e6ad6f524a351b3373d80fb,qv324,first,art,2,veteran,10,-8
6699,5e6ad97e24a351b3373d8104,qv324,increase,art,9,veteran,0,9
6700,5e6ae5a19669a5e668ccf85a,qv324,increase,art,0,veteran,6,-6
6701,5e6afb5d24a351b3373d812e,qv324,increase,art,4,veteran,5,-1
6702,5e6b28d59669a5e668ccf892,qv324,first,art,3,veteran,2,1
6703,5e6bad49e7fba54c8c42aaa4,qv324,increase,art,1,veteran,4,-3
6704,5e6badd65f87134bc6854dce,qv324,increase,art,4,veteran,6,-2
6705,5e6bb2b65f87134bc6854df6,qv324,increase,art,0,veteran,5,-5
6706,5e6bb47d5f87134bc6854dfb,qv324,increase,art,5,veteran,9,-4
6707,5e6bb5d25f87134bc6854e03,qv324,first,art,0,veteran,7,-7
6708,5e6bb62ae7fba54c8c42aae2,qv324,first,art,0,veteran,5,-5
6709,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,veteran,2,-1
6710,5e6bc0cf5f87134bc6854e4b,qv324,increase,art,6,veteran,3,3
6711,5e6bc1ac5f87134bc6854e53,qv324,increase,art,0,veteran,7,-7
6712,5e6bc9dd5f87134bc6854e75,qv324,increase,art,2,veteran,2,0
6713,5e6bd41fe7fba54c8c42ab69,qv324,first,art,10,veteran,0,10
6714,5e6bd47a5f87134bc6854e9d,qv324,first,art,2,veteran,1,1
6715,5e6bf850e7fba54c8c42abd8,qv324,first,art,5,veteran,8,-3
6716,5e6bff66e7fba54c8c42abe8,qv324,increase,art,3,veteran,5,-2
6717,5e6c0ea95f87134bc6854f49,qv324,first,art,3,veteran,3,0
6718,5e6c21995f87134bc6854f51,qv324,first,art,6,veteran,0,6
6719,5e6c77871574cbb57f47bcae,qv324,increase,art,0,veteran,17,-17
6720,5e6c84b21574cbb57f47bcb5,qv324,increase,art,9,veteran,1,8
