,userId,condition,topic_1,topic_1_val,topic_2,topic_2_val,donation_diff
3288,5e681fefa5ec673284bf2fd1,qv108,pets,0,veteran,0,0
3289,5e6836f197370349abe9e4eb,qv108,pets,0,veteran,0,0
3290,5e68386f45f62f90eca9b0be,qv108,pets,15,veteran,0,15
3291,5e683f2197370349abe9e4f3,qv108,pets,10,veteran,0,10
3292,5e6847ac97370349abe9e4f7,qv108,pets,1,veteran,0,1
3293,5e684a7d45f62f90eca9b0d9,qv108,pets,0,veteran,5,-5
3294,5e68611c45f62f90eca9b0f4,qv108,pets,5,veteran,15,-10
3295,5e6886ca45f62f90eca9b10b,qv108,pets,1,veteran,1,0
3296,5e68970d97370349abe9e54d,qv108,pets,4,veteran,7,-3
3297,5e68bdd045f62f90eca9b145,qv108,pets,10,veteran,12,-2
3298,5e68cfdc97370349abe9e593,qv108,pets,0,veteran,2,-2
3299,5e68d7bf45f62f90eca9b169,qv108,pets,0,veteran,0,0
3300,5e68e8cc97370349abe9e5b6,qv108,pets,5,veteran,5,0
3301,5e6912b497370349abe9e5e3,qv108,pets,0,veteran,5,-5
3302,5e6957767f3f6b78b44bd2ae,qv108,pets,5,veteran,5,0
3303,5e6974d17f3f6b78b44bd2c7,qv108,pets,0,veteran,0,0
3304,5e69b9d65b4cc647876e37f0,qv108,pets,2,veteran,2,0
3305,5e69bedb0f4ac1a30c21d5fe,qv108,pets,3,veteran,0,3
3306,5e69d22b5b4cc647876e3813,qv108,pets,0,veteran,0,0
3307,5e6a04815b4cc647876e385a,qv108,pets,0,veteran,1,-1
3308,5e6a148e0f4ac1a30c21d661,qv108,pets,0,veteran,0,0
3309,5e6a75f424a351b3373d809f,qv108,pets,1,veteran,1,0
3310,5e6a89df9669a5e668ccf7e9,qv108,pets,5,veteran,0,5
3311,5e6ad6f524a351b3373d80fb,qv108,pets,2,veteran,2,0
3312,5e6afb5d24a351b3373d812e,qv108,pets,0,veteran,0,0
3313,5e6badd65f87134bc6854dce,qv108,pets,5,veteran,5,0
3314,5e6bae475f87134bc6854dd0,qv108,pets,0,veteran,0,0
3315,5e6bb344e7fba54c8c42aace,qv108,pets,0,veteran,0,0
3316,5e6bb47d5f87134bc6854dfb,qv108,pets,1,veteran,4,-3
3317,5e6bb62ae7fba54c8c42aae2,qv108,pets,5,veteran,0,5
3318,5e6bba82e7fba54c8c42aafb,qv108,pets,0,veteran,5,-5
3319,5e6bbf4d5f87134bc6854e3f,qv108,pets,15,veteran,1,14
3320,5e6bc0cf5f87134bc6854e4b,qv108,pets,0,veteran,1,-1
3321,5e6bd47a5f87134bc6854e9d,qv108,pets,29,veteran,0,29
3322,5e6bd8015f87134bc6854eb2,qv108,pets,1,veteran,1,0
3323,5e6bed32e7fba54c8c42abaf,qv108,pets,0,veteran,5,-5
3324,5e6beda15f87134bc6854eeb,qv108,pets,0,veteran,0,0
3325,5e6bf17b5f87134bc6854efe,qv108,pets,0,veteran,0,0
3326,5e6bf1a75f87134bc6854f00,qv108,pets,0,veteran,10,-10
3327,5e6c00dc5f87134bc6854f23,qv108,pets,3,veteran,3,0
3328,5e6c4ce51b1ab957b9f0e81a,qv108,pets,8,veteran,0,8
3329,5e6c77871574cbb57f47bcae,qv108,pets,5,veteran,5,0
3330,5e6ce5c1edaf169ff3243e69,qv108,pets,0,veteran,5,-5
3331,5e6d32a6878130d7d979b3ac,qv108,pets,5,veteran,0,5
3332,5e6d375bc91d66cc55114032,qv108,pets,5,veteran,0,5
3333,5e6d39e3c91d66cc5511403a,qv108,pets,0,veteran,5,-5
3334,5e6d45a2878130d7d979b3db,qv108,pets,2,veteran,0,2
3335,5e6d4a21878130d7d979b3e2,qv108,pets,0,veteran,0,0
3336,5e6d4fa3878130d7d979b3ec,qv108,pets,0,veteran,1,-1
3337,5e6d5717878130d7d979b3f6,qv108,pets,0,veteran,0,0
3338,5e6d648d878130d7d979b405,qv108,pets,3,veteran,0,3
3339,5e6d75b72d83860302215fe1,qv108,pets,20,veteran,0,20
3340,5e6d8ff2cadc6ed319c439ae,qv108,pets,5,veteran,5,0
3341,5e6df67fef8c6a9eb1e6c4a9,qv108,pets,0,veteran,2,-2
3342,5e7018f99e949d0e7a0191a2,qv108,pets,0,veteran,5,-5
3343,5e7200af9a33db639218b8f3,qv108,pets,0,veteran,5,-5
3344,5e62c99c6ffda4487364f757,qv108,art,0,education,0,0
3345,5e62d3746ffda4487364f760,qv108,art,0,education,0,0
3346,5e6363eaab9c7a51ed5b57e2,qv108,art,1,education,10,-9
3347,5e642789227b657a749950e5,qv108,art,0,education,0,0
3348,5e64adba54fc700d6d481f58,qv108,art,0,education,0,0
3349,5e6501599472cb582b7b95d2,qv108,art,0,education,0,0
3350,5e65325e5e86b96e9cad5930,qv108,art,0,education,10,-10
3351,5e65639b582f43ea63a7c621,qv108,art,0,education,0,0
3352,5e65743dd7a1ad88f0ff1990,qv108,art,0,education,2,-2
3353,5e6588e6fe502a94cd3068b4,qv108,art,0,education,0,0
3354,5e658f89589199f402cad4de,qv108,art,0,education,0,0
3355,5e663c7f4e03dda6b1aa364d,qv108,art,0,education,0,0
3356,5e666936675e2c44e37e78a2,qv108,art,0,education,0,0
3357,5e66931f64d96d0f05e1fee1,qv108,art,0,education,0,0
3358,5e67984fd7fac4629a2d3a50,qv108,art,10,education,0,10
3359,5e6798e0d7fac4629a2d3a52,qv108,art,0,education,0,0
3360,5e67ada47f779368149a9652,qv108,art,0,education,0,0
3361,5e67adc87f779368149a9653,qv108,art,0,education,1,-1
3362,5e67da8401cfd97a4a60f999,qv108,art,0,education,0,0
3363,5e680f034cb6e4474b63ab4f,qv108,art,7,education,3,4
3364,5e681fefa5ec673284bf2fd1,qv108,art,0,education,5,-5
3365,5e6836f197370349abe9e4eb,qv108,art,0,education,5,-5
3366,5e68386f45f62f90eca9b0be,qv108,art,0,education,0,0
3367,5e683f2197370349abe9e4f3,qv108,art,5,education,0,5
3368,5e6847ac97370349abe9e4f7,qv108,art,0,education,1,-1
3369,5e684a7d45f62f90eca9b0d9,qv108,art,0,education,5,-5
3370,5e68611c45f62f90eca9b0f4,qv108,art,0,education,5,-5
3371,5e6886ca45f62f90eca9b10b,qv108,art,1,education,1,0
3372,5e68970d97370349abe9e54d,qv108,art,0,education,7,-7
3373,5e68bdd045f62f90eca9b145,qv108,art,0,education,0,0
3374,5e68cfdc97370349abe9e593,qv108,art,0,education,0,0
3375,5e68d7bf45f62f90eca9b169,qv108,art,0,education,1,-1
3376,5e68e8cc97370349abe9e5b6,qv108,art,0,education,5,-5
3377,5e6912b497370349abe9e5e3,qv108,art,0,education,0,0
3378,5e6957767f3f6b78b44bd2ae,qv108,art,0,education,2,-2
3379,5e6974d17f3f6b78b44bd2c7,qv108,art,0,education,0,0
3380,5e69b9d65b4cc647876e37f0,qv108,art,2,education,2,0
3381,5e69bedb0f4ac1a30c21d5fe,qv108,art,0,education,0,0
3382,5e69d22b5b4cc647876e3813,qv108,art,0,education,30,-30
3383,5e6a04815b4cc647876e385a,qv108,art,0,education,0,0
3384,5e6a148e0f4ac1a30c21d661,qv108,art,0,education,0,0
3385,5e6a75f424a351b3373d809f,qv108,art,1,education,1,0
3386,5e6a89df9669a5e668ccf7e9,qv108,art,0,education,0,0
3387,5e6ad6f524a351b3373d80fb,qv108,art,2,education,2,0
3388,5e6afb5d24a351b3373d812e,qv108,art,0,education,0,0
3389,5e6badd65f87134bc6854dce,qv108,art,2,education,2,0
3390,5e6bae475f87134bc6854dd0,qv108,art,0,education,0,0
3391,5e6bb344e7fba54c8c42aace,qv108,art,0,education,0,0
3392,5e6bb47d5f87134bc6854dfb,qv108,art,0,education,0,0
3393,5e6bb62ae7fba54c8c42aae2,qv108,art,0,education,5,-5
3394,5e6bba82e7fba54c8c42aafb,qv108,art,0,education,0,0
3395,5e6bbf4d5f87134bc6854e3f,qv108,art,1,education,0,1
3396,5e6bc0cf5f87134bc6854e4b,qv108,art,0,education,5,-5
3397,5e6bd47a5f87134bc6854e9d,qv108,art,0,education,0,0
3398,5e6bd8015f87134bc6854eb2,qv108,art,1,education,5,-4
3399,5e6bed32e7fba54c8c42abaf,qv108,art,0,education,0,0
3400,5e6beda15f87134bc6854eeb,qv108,art,0,education,5,-5
3401,5e6bf17b5f87134bc6854efe,qv108,art,0,education,5,-5
3402,5e6bf1a75f87134bc6854f00,qv108,art,5,education,0,5
3403,5e6c00dc5f87134bc6854f23,qv108,art,2,education,5,-3
3404,5e6c4ce51b1ab957b9f0e81a,qv108,art,0,education,0,0
3405,5e6c77871574cbb57f47bcae,qv108,art,0,education,0,0
3406,5e6ce5c1edaf169ff3243e69,qv108,art,0,education,0,0
3407,5e6d32a6878130d7d979b3ac,qv108,art,0,education,0,0
3408,5e6d375bc91d66cc55114032,qv108,art,0,education,0,0
3409,5e6d39e3c91d66cc5511403a,qv108,art,0,education,0,0
3410,5e6d45a2878130d7d979b3db,qv108,art,0,education,8,-8
3411,5e6d4a21878130d7d979b3e2,qv108,art,0,education,2,-2
3412,5e6d4fa3878130d7d979b3ec,qv108,art,0,education,0,0
3413,5e6d5717878130d7d979b3f6,qv108,art,0,education,3,-3
3414,5e6d648d878130d7d979b405,qv108,art,0,education,3,-3
3415,5e6d75b72d83860302215fe1,qv108,art,0,education,0,0
3416,5e6d8ff2cadc6ed319c439ae,qv108,art,0,education,0,0
3417,5e6df67fef8c6a9eb1e6c4a9,qv108,art,0,education,2,-2
3418,5e7018f99e949d0e7a0191a2,qv108,art,0,education,5,-5
3419,5e7200af9a33db639218b8f3,qv108,art,0,education,0,0
3420,5e62c99c6ffda4487364f757,qv108,art,0,environment,0,0
3421,5e62d3746ffda4487364f760,qv108,art,0,environment,0,0
3422,5e6363eaab9c7a51ed5b57e2,qv108,art,1,environment,15,-14
3423,5e642789227b657a749950e5,qv108,art,0,environment,0,0
3424,5e64adba54fc700d6d481f58,qv108,art,0,environment,0,0
3425,5e6501599472cb582b7b95d2,qv108,art,0,environment,5,-5
3426,5e65325e5e86b96e9cad5930,qv108,art,0,environment,0,0
3427,5e65639b582f43ea63a7c621,qv108,art,0,environment,35,-35
3428,5e65743dd7a1ad88f0ff1990,qv108,art,0,environment,2,-2
3429,5e6588e6fe502a94cd3068b4,qv108,art,0,environment,0,0
3430,5e658f89589199f402cad4de,qv108,art,0,environment,20,-20
3431,5e663c7f4e03dda6b1aa364d,qv108,art,0,environment,1,-1
3432,5e666936675e2c44e37e78a2,qv108,art,0,environment,15,-15
3433,5e66931f64d96d0f05e1fee1,qv108,art,0,environment,5,-5
3434,5e67984fd7fac4629a2d3a50,qv108,art,10,environment,10,0
3435,5e6798e0d7fac4629a2d3a52,qv108,art,0,environment,3,-3
3436,5e67ada47f779368149a9652,qv108,art,0,environment,0,0
3437,5e67adc87f779368149a9653,qv108,art,0,environment,10,-10
3438,5e67da8401cfd97a4a60f999,qv108,art,0,environment,0,0
3439,5e680f034cb6e4474b63ab4f,qv108,art,7,environment,4,3
3440,5e681fefa5ec673284bf2fd1,qv108,art,0,environment,0,0
3441,5e6836f197370349abe9e4eb,qv108,art,0,environment,0,0
3442,5e68386f45f62f90eca9b0be,qv108,art,0,environment,0,0
3443,5e683f2197370349abe9e4f3,qv108,art,5,environment,5,0
3444,5e6847ac97370349abe9e4f7,qv108,art,0,environment,0,0
3445,5e684a7d45f62f90eca9b0d9,qv108,art,0,environment,5,-5
3446,5e68611c45f62f90eca9b0f4,qv108,art,0,environment,0,0
3447,5e6886ca45f62f90eca9b10b,qv108,art,1,environment,1,0
3448,5e68970d97370349abe9e54d,qv108,art,0,environment,4,-4
3449,5e68bdd045f62f90eca9b145,qv108,art,0,environment,3,-3
3450,5e68cfdc97370349abe9e593,qv108,art,0,environment,0,0
3451,5e68d7bf45f62f90eca9b169,qv108,art,0,environment,1,-1
3452,5e68e8cc97370349abe9e5b6,qv108,art,0,environment,0,0
3453,5e6912b497370349abe9e5e3,qv108,art,0,environment,0,0
3454,5e6957767f3f6b78b44bd2ae,qv108,art,0,environment,0,0
3455,5e6974d17f3f6b78b44bd2c7,qv108,art,0,environment,0,0
3456,5e69b9d65b4cc647876e37f0,qv108,art,2,environment,2,0
3457,5e69bedb0f4ac1a30c21d5fe,qv108,art,0,environment,0,0
3458,5e69d22b5b4cc647876e3813,qv108,art,0,environment,0,0
3459,5e6a04815b4cc647876e385a,qv108,art,0,environment,0,0
3460,5e6a148e0f4ac1a30c21d661,qv108,art,0,environment,2,-2
3461,5e6a75f424a351b3373d809f,qv108,art,1,environment,1,0
3462,5e6a89df9669a5e668ccf7e9,qv108,art,0,environment,5,-5
3463,5e6ad6f524a351b3373d80fb,qv108,art,2,environment,2,0
3464,5e6afb5d24a351b3373d812e,qv108,art,0,environment,0,0
3465,5e6badd65f87134bc6854dce,qv108,art,2,environment,5,-3
3466,5e6bae475f87134bc6854dd0,qv108,art,0,environment,5,-5
3467,5e6bb344e7fba54c8c42aace,qv108,art,0,environment,0,0
3468,5e6bb47d5f87134bc6854dfb,qv108,art,0,environment,0,0
3469,5e6bb62ae7fba54c8c42aae2,qv108,art,0,environment,5,-5
3470,5e6bba82e7fba54c8c42aafb,qv108,art,0,environment,0,0
3471,5e6bbf4d5f87134bc6854e3f,qv108,art,1,environment,1,0
3472,5e6bc0cf5f87134bc6854e4b,qv108,art,0,environment,5,-5
3473,5e6bd47a5f87134bc6854e9d,qv108,art,0,environment,0,0
3474,5e6bd8015f87134bc6854eb2,qv108,art,1,environment,5,-4
3475,5e6bed32e7fba54c8c42abaf,qv108,art,0,environment,0,0
3476,5e6beda15f87134bc6854eeb,qv108,art,0,environment,5,-5
3477,5e6bf17b5f87134bc6854efe,qv108,art,0,environment,0,0
3478,5e6bf1a75f87134bc6854f00,qv108,art,5,environment,10,-5
3479,5e6c00dc5f87134bc6854f23,qv108,art,2,environment,7,-5
3480,5e6c4ce51b1ab957b9f0e81a,qv108,art,0,environment,0,0
3481,5e6c77871574cbb57f47bcae,qv108,art,0,environment,0,0
3482,5e6ce5c1edaf169ff3243e69,qv108,art,0,environment,5,-5
3483,5e6d32a6878130d7d979b3ac,qv108,art,0,environment,0,0
3484,5e6d375bc91d66cc55114032,qv108,art,0,environment,0,0
3485,5e6d39e3c91d66cc5511403a,qv108,art,0,environment,0,0
3486,5e6d45a2878130d7d979b3db,qv108,art,0,environment,15,-15
3487,5e6d4a21878130d7d979b3e2,qv108,art,0,environment,2,-2
3488,5e6d4fa3878130d7d979b3ec,qv108,art,0,environment,0,0
3489,5e6d5717878130d7d979b3f6,qv108,art,0,environment,0,0
3490,5e6d648d878130d7d979b405,qv108,art,0,environment,3,-3
3491,5e6d75b72d83860302215fe1,qv108,art,0,environment,5,-5
3492,5e6d8ff2cadc6ed319c439ae,qv108,art,0,environment,0,0
3493,5e6df67fef8c6a9eb1e6c4a9,qv108,art,0,environment,0,0
3494,5e7018f99e949d0e7a0191a2,qv108,art,0,environment,0,0
3495,5e7200af9a33db639218b8f3,qv108,art,0,environment,20,-20
3496,5e62c99c6ffda4487364f757,qv108,art,0,health,0,0
3497,5e62d3746ffda4487364f760,qv108,art,0,health,5,-5
3498,5e6363eaab9c7a51ed5b57e2,qv108,art,1,health,2,-1
3499,5e642789227b657a749950e5,qv108,art,0,health,0,0
3500,5e64adba54fc700d6d481f58,qv108,art,0,health,0,0
3501,5e6501599472cb582b7b95d2,qv108,art,0,health,0,0
3502,5e65325e5e86b96e9cad5930,qv108,art,0,health,20,-20
3503,5e65639b582f43ea63a7c621,qv108,art,0,health,0,0
3504,5e65743dd7a1ad88f0ff1990,qv108,art,0,health,2,-2
3505,5e6588e6fe502a94cd3068b4,qv108,art,0,health,0,0
3506,5e658f89589199f402cad4de,qv108,art,0,health,10,-10
3507,5e663c7f4e03dda6b1aa364d,qv108,art,0,health,0,0
3508,5e666936675e2c44e37e78a2,qv108,art,0,health,0,0
3509,5e66931f64d96d0f05e1fee1,qv108,art,0,health,5,-5
3510,5e67984fd7fac4629a2d3a50,qv108,art,10,health,15,-5
3511,5e6798e0d7fac4629a2d3a52,qv108,art,0,health,8,-8
3512,5e67ada47f779368149a9652,qv108,art,0,health,0,0
3513,5e67adc87f779368149a9653,qv108,art,0,health,0,0
3514,5e67da8401cfd97a4a60f999,qv108,art,0,health,0,0
3515,5e680f034cb6e4474b63ab4f,qv108,art,7,health,2,5
3516,5e681fefa5ec673284bf2fd1,qv108,art,0,health,0,0
3517,5e6836f197370349abe9e4eb,qv108,art,0,health,5,-5
3518,5e68386f45f62f90eca9b0be,qv108,art,0,health,0,0
3519,5e683f2197370349abe9e4f3,qv108,art,5,health,0,5
3520,5e6847ac97370349abe9e4f7,qv108,art,0,health,0,0
3521,5e684a7d45f62f90eca9b0d9,qv108,art,0,health,0,0
3522,5e68611c45f62f90eca9b0f4,qv108,art,0,health,0,0
3523,5e6886ca45f62f90eca9b10b,qv108,art,1,health,1,0
3524,5e68970d97370349abe9e54d,qv108,art,0,health,6,-6
3525,5e68bdd045f62f90eca9b145,qv108,art,0,health,3,-3
3526,5e68cfdc97370349abe9e593,qv108,art,0,health,2,-2
3527,5e68d7bf45f62f90eca9b169,qv108,art,0,health,0,0
3528,5e68e8cc97370349abe9e5b6,qv108,art,0,health,5,-5
3529,5e6912b497370349abe9e5e3,qv108,art,0,health,0,0
3530,5e6957767f3f6b78b44bd2ae,qv108,art,0,health,5,-5
3531,5e6974d17f3f6b78b44bd2c7,qv108,art,0,health,15,-15
3532,5e69b9d65b4cc647876e37f0,qv108,art,2,health,2,0
3533,5e69bedb0f4ac1a30c21d5fe,qv108,art,0,health,4,-4
3534,5e69d22b5b4cc647876e3813,qv108,art,0,health,0,0
3535,5e6a04815b4cc647876e385a,qv108,art,0,health,1,-1
3536,5e6a148e0f4ac1a30c21d661,qv108,art,0,health,2,-2
3537,5e6a75f424a351b3373d809f,qv108,art,1,health,4,-3
3538,5e6a89df9669a5e668ccf7e9,qv108,art,0,health,0,0
3539,5e6ad6f524a351b3373d80fb,qv108,art,2,health,2,0
3540,5e6afb5d24a351b3373d812e,qv108,art,0,health,0,0
3541,5e6badd65f87134bc6854dce,qv108,art,2,health,5,-3
3542,5e6bae475f87134bc6854dd0,qv108,art,0,health,0,0
3543,5e6bb344e7fba54c8c42aace,qv108,art,0,health,0,0
3544,5e6bb47d5f87134bc6854dfb,qv108,art,0,health,0,0
3545,5e6bb62ae7fba54c8c42aae2,qv108,art,0,health,0,0
3546,5e6bba82e7fba54c8c42aafb,qv108,art,0,health,0,0
3547,5e6bbf4d5f87134bc6854e3f,qv108,art,1,health,5,-4
3548,5e6bc0cf5f87134bc6854e4b,qv108,art,0,health,0,0
3549,5e6bd47a5f87134bc6854e9d,qv108,art,0,health,5,-5
3550,5e6bd8015f87134bc6854eb2,qv108,art,1,health,6,-5
3551,5e6bed32e7fba54c8c42abaf,qv108,art,0,health,5,-5
3552,5e6beda15f87134bc6854eeb,qv108,art,0,health,0,0
3553,5e6bf17b5f87134bc6854efe,qv108,art,0,health,0,0
3554,5e6bf1a75f87134bc6854f00,qv108,art,5,health,10,-5
3555,5e6c00dc5f87134bc6854f23,qv108,art,2,health,5,-3
3556,5e6c4ce51b1ab957b9f0e81a,qv108,art,0,health,9,-9
3557,5e6c77871574cbb57f47bcae,qv108,art,0,health,0,0
3558,5e6ce5c1edaf169ff3243e69,qv108,art,0,health,0,0
3559,5e6d32a6878130d7d979b3ac,qv108,art,0,health,0,0
3560,5e6d375bc91d66cc55114032,qv108,art,0,health,5,-5
3561,5e6d39e3c91d66cc5511403a,qv108,art,0,health,5,-5
3562,5e6d45a2878130d7d979b3db,qv108,art,0,health,10,-10
3563,5e6d4a21878130d7d979b3e2,qv108,art,0,health,0,0
3564,5e6d4fa3878130d7d979b3ec,qv108,art,0,health,0,0
3565,5e6d5717878130d7d979b3f6,qv108,art,0,health,0,0
3566,5e6d648d878130d7d979b405,qv108,art,0,health,3,-3
3567,5e6d75b72d83860302215fe1,qv108,art,0,health,0,0
3568,5e6d8ff2cadc6ed319c439ae,qv108,art,0,health,0,0
3569,5e6df67fef8c6a9eb1e6c4a9,qv108,art,0,health,0,0
3570,5e7018f99e949d0e7a0191a2,qv108,art,0,health,5,-5
3571,5e7200af9a33db639218b8f3,qv108,art,0,health,5,-5
3572,5e62c99c6ffda4487364f757,qv108,art,0,human,0,0
3573,5e62d3746ffda4487364f760,qv108,art,0,human,5,-5
3574,5e6363eaab9c7a51ed5b57e2,qv108,art,1,human,2,-1
3575,5e642789227b657a749950e5,qv108,art,0,human,15,-15
3576,5e64adba54fc700d6d481f58,qv108,art,0,human,5,-5
3577,5e6501599472cb582b7b95d2,qv108,art,0,human,5,-5
3578,5e65325e5e86b96e9cad5930,qv108,art,0,human,5,-5
3579,5e65639b582f43ea63a7c621,qv108,art,0,human,0,0
3580,5e65743dd7a1ad88f0ff1990,qv108,art,0,human,3,-3
3581,5e6588e6fe502a94cd3068b4,qv108,art,0,human,0,0
3582,5e658f89589199f402cad4de,qv108,art,0,human,5,-5
3583,5e663c7f4e03dda6b1aa364d,qv108,art,0,human,0,0
3584,5e666936675e2c44e37e78a2,qv108,art,0,human,0,0
3585,5e66931f64d96d0f05e1fee1,qv108,art,0,human,5,-5
3586,5e67984fd7fac4629a2d3a50,qv108,art,10,human,0,10
3587,5e6798e0d7fac4629a2d3a52,qv108,art,0,human,4,-4
3588,5e67ada47f779368149a9652,qv108,art,0,human,0,0
3589,5e67adc87f779368149a9653,qv108,art,0,human,2,-2
3590,5e67da8401cfd97a4a60f999,qv108,art,0,human,2,-2
3591,5e680f034cb6e4474b63ab4f,qv108,art,7,human,7,0
3592,5e681fefa5ec673284bf2fd1,qv108,art,0,human,10,-10
3593,5e6836f197370349abe9e4eb,qv108,art,0,human,0,0
3594,5e68386f45f62f90eca9b0be,qv108,art,0,human,0,0
3595,5e683f2197370349abe9e4f3,qv108,art,5,human,5,0
3596,5e6847ac97370349abe9e4f7,qv108,art,0,human,0,0
3597,5e684a7d45f62f90eca9b0d9,qv108,art,0,human,5,-5
3598,5e68611c45f62f90eca9b0f4,qv108,art,0,human,0,0
3599,5e6886ca45f62f90eca9b10b,qv108,art,1,human,1,0
3600,5e68970d97370349abe9e54d,qv108,art,0,human,7,-7
3601,5e68bdd045f62f90eca9b145,qv108,art,0,human,0,0
3602,5e68cfdc97370349abe9e593,qv108,art,0,human,1,-1
3603,5e68d7bf45f62f90eca9b169,qv108,art,0,human,1,-1
3604,5e68e8cc97370349abe9e5b6,qv108,art,0,human,5,-5
3605,5e6912b497370349abe9e5e3,qv108,art,0,human,5,-5
3606,5e6957767f3f6b78b44bd2ae,qv108,art,0,human,3,-3
3607,5e6974d17f3f6b78b44bd2c7,qv108,art,0,human,15,-15
3608,5e69b9d65b4cc647876e37f0,qv108,art,2,human,2,0
3609,5e69bedb0f4ac1a30c21d5fe,qv108,art,0,human,2,-2
3610,5e69d22b5b4cc647876e3813,qv108,art,0,human,0,0
3611,5e6a04815b4cc647876e385a,qv108,art,0,human,0,0
3612,5e6a148e0f4ac1a30c21d661,qv108,art,0,human,1,-1
3613,5e6a75f424a351b3373d809f,qv108,art,1,human,4,-3
3614,5e6a89df9669a5e668ccf7e9,qv108,art,0,human,0,0
3615,5e6ad6f524a351b3373d80fb,qv108,art,2,human,2,0
3616,5e6afb5d24a351b3373d812e,qv108,art,0,human,5,-5
3617,5e6badd65f87134bc6854dce,qv108,art,2,human,5,-3
3618,5e6bae475f87134bc6854dd0,qv108,art,0,human,5,-5
3619,5e6bb344e7fba54c8c42aace,qv108,art,0,human,1,-1
3620,5e6bb47d5f87134bc6854dfb,qv108,art,0,human,1,-1
3621,5e6bb62ae7fba54c8c42aae2,qv108,art,0,human,5,-5
3622,5e6bba82e7fba54c8c42aafb,qv108,art,0,human,5,-5
3623,5e6bbf4d5f87134bc6854e3f,qv108,art,1,human,3,-2
3624,5e6bc0cf5f87134bc6854e4b,qv108,art,0,human,5,-5
3625,5e6bd47a5f87134bc6854e9d,qv108,art,0,human,0,0
3626,5e6bd8015f87134bc6854eb2,qv108,art,1,human,10,-9
3627,5e6bed32e7fba54c8c42abaf,qv108,art,0,human,5,-5
3628,5e6beda15f87134bc6854eeb,qv108,art,0,human,0,0
3629,5e6bf17b5f87134bc6854efe,qv108,art,0,human,5,-5
3630,5e6bf1a75f87134bc6854f00,qv108,art,5,human,0,5
3631,5e6c00dc5f87134bc6854f23,qv108,art,2,human,6,-4
3632,5e6c4ce51b1ab957b9f0e81a,qv108,art,0,human,8,-8
3633,5e6c77871574cbb57f47bcae,qv108,art,0,human,0,0
3634,5e6ce5c1edaf169ff3243e69,qv108,art,0,human,5,-5
3635,5e6d32a6878130d7d979b3ac,qv108,art,0,human,0,0
3636,5e6d375bc91d66cc55114032,qv108,art,0,human,0,0
3637,5e6d39e3c91d66cc5511403a,qv108,art,0,human,5,-5
3638,5e6d45a2878130d7d979b3db,qv108,art,0,human,0,0
3639,5e6d4a21878130d7d979b3e2,qv108,art,0,human,0,0
3640,5e6d4fa3878130d7d979b3ec,qv108,art,0,human,0,0
3641,5e6d5717878130d7d979b3f6,qv108,art,0,human,10,-10
3642,5e6d648d878130d7d979b405,qv108,art,0,human,3,-3
3643,5e6d75b72d83860302215fe1,qv108,art,0,human,10,-10
3644,5e6d8ff2cadc6ed319c439ae,qv108,art,0,human,5,-5
3645,5e6df67fef8c6a9eb1e6c4a9,qv108,art,0,human,2,-2
3646,5e7018f99e949d0e7a0191a2,qv108,art,0,human,0,0
3647,5e7200af9a33db639218b8f3,qv108,art,0,human,5,-5
3648,5e62c99c6ffda4487364f757,qv108,art,0,international,0,0
3649,5e62d3746ffda4487364f760,qv108,art,0,international,0,0
3650,5e6363eaab9c7a51ed5b57e2,qv108,art,1,international,0,1
3651,5e642789227b657a749950e5,qv108,art,0,international,0,0
3652,5e64adba54fc700d6d481f58,qv108,art,0,international,0,0
3653,5e6501599472cb582b7b95d2,qv108,art,0,international,0,0
3654,5e65325e5e86b96e9cad5930,qv108,art,0,international,0,0
3655,5e65639b582f43ea63a7c621,qv108,art,0,international,0,0
3656,5e65743dd7a1ad88f0ff1990,qv108,art,0,international,2,-2
3657,5e6588e6fe502a94cd3068b4,qv108,art,0,international,0,0
3658,5e658f89589199f402cad4de,qv108,art,0,international,0,0
3659,5e663c7f4e03dda6b1aa364d,qv108,art,0,international,0,0
3660,5e666936675e2c44e37e78a2,qv108,art,0,international,0,0
3661,5e66931f64d96d0f05e1fee1,qv108,art,0,international,5,-5
3662,5e67984fd7fac4629a2d3a50,qv108,art,10,international,0,10
3663,5e6798e0d7fac4629a2d3a52,qv108,art,0,international,0,0
3664,5e67ada47f779368149a9652,qv108,art,0,international,0,0
3665,5e67adc87f779368149a9653,qv108,art,0,international,1,-1
3666,5e67da8401cfd97a4a60f999,qv108,art,0,international,0,0
3667,5e680f034cb6e4474b63ab4f,qv108,art,7,international,1,6
3668,5e681fefa5ec673284bf2fd1,qv108,art,0,international,0,0
3669,5e6836f197370349abe9e4eb,qv108,art,0,international,0,0
3670,5e68386f45f62f90eca9b0be,qv108,art,0,international,0,0
3671,5e683f2197370349abe9e4f3,qv108,art,5,international,0,5
3672,5e6847ac97370349abe9e4f7,qv108,art,0,international,0,0
3673,5e684a7d45f62f90eca9b0d9,qv108,art,0,international,0,0
3674,5e68611c45f62f90eca9b0f4,qv108,art,0,international,0,0
3675,5e6886ca45f62f90eca9b10b,qv108,art,1,international,1,0
3676,5e68970d97370349abe9e54d,qv108,art,0,international,0,0
3677,5e68bdd045f62f90eca9b145,qv108,art,0,international,0,0
3678,5e68cfdc97370349abe9e593,qv108,art,0,international,0,0
3679,5e68d7bf45f62f90eca9b169,qv108,art,0,international,0,0
