,userId,condition_vote,order,topic_1,topic_1_val_vote,topic_2,topic_2_val_vote,vote_diff,diff_dir_vote,condition_donation,topic_1_val_donation,topic_2_val_donation,donation_diff,diff_dir_donation,diff_dir_aligned,diff_dir_aligned_int
6824,5e6bb62ae7fba54c8c42aae2,qv108,decrease,education,4,human,3,1,gt0,qv108,5,5,0,eq0,False,0
6825,5e6bb62ae7fba54c8c42aae2,qv324,first,education,10,human,5,5,gt0,qv108,5,5,0,eq0,False,0
6826,5e6bb62ae7fba54c8c42aae2,qv108,decrease,education,4,international,0,4,gt0,qv108,5,0,5,gt0,True,1
6827,5e6bb62ae7fba54c8c42aae2,qv324,first,education,10,international,0,10,gt0,qv108,5,0,5,gt0,True,1
6828,5e6bb62ae7fba54c8c42aae2,qv108,decrease,education,4,veteran,2,2,gt0,qv108,5,0,5,gt0,True,1
6829,5e6bb62ae7fba54c8c42aae2,qv324,first,education,10,veteran,5,5,gt0,qv108,5,0,5,gt0,True,1
6830,5e6bb62ae7fba54c8c42aae2,qv108,decrease,environment,4,faith,0,4,gt0,qv108,5,0,5,gt0,True,1
6831,5e6bb62ae7fba54c8c42aae2,qv324,first,environment,7,faith,0,7,gt0,qv108,5,0,5,gt0,True,1
6832,5e6bb62ae7fba54c8c42aae2,qv108,decrease,environment,4,health,3,1,gt0,qv108,5,0,5,gt0,True,1
6833,5e6bb62ae7fba54c8c42aae2,qv324,first,environment,7,health,5,2,gt0,qv108,5,0,5,gt0,True,1
6834,5e6bb62ae7fba54c8c42aae2,qv108,decrease,environment,4,human,3,1,gt0,qv108,5,5,0,eq0,False,0
6835,5e6bb62ae7fba54c8c42aae2,qv324,first,environment,7,human,5,2,gt0,qv108,5,5,0,eq0,False,0
6836,5e6bb62ae7fba54c8c42aae2,qv108,decrease,environment,4,international,0,4,gt0,qv108,5,0,5,gt0,True,1
6837,5e6bb62ae7fba54c8c42aae2,qv324,first,environment,7,international,0,7,gt0,qv108,5,0,5,gt0,True,1
6838,5e6bb62ae7fba54c8c42aae2,qv108,decrease,environment,4,veteran,2,2,gt0,qv108,5,0,5,gt0,True,1
6839,5e6bb62ae7fba54c8c42aae2,qv324,first,environment,7,veteran,5,2,gt0,qv108,5,0,5,gt0,True,1
6840,5e6bb62ae7fba54c8c42aae2,qv108,decrease,faith,0,veteran,2,-2,lt0,qv108,0,0,0,eq0,True,1
6841,5e6bb62ae7fba54c8c42aae2,qv324,first,faith,0,veteran,5,-5,lt0,qv108,0,0,0,eq0,True,1
6842,5e6bb62ae7fba54c8c42aae2,qv108,decrease,health,3,faith,0,3,gt0,qv108,0,0,0,eq0,True,1
6843,5e6bb62ae7fba54c8c42aae2,qv324,first,health,5,faith,0,5,gt0,qv108,0,0,0,eq0,True,1
6844,5e6bb62ae7fba54c8c42aae2,qv108,decrease,health,3,human,3,0,eq0,qv108,0,5,-5,lt0,False,0
6845,5e6bb62ae7fba54c8c42aae2,qv324,first,health,5,human,5,0,eq0,qv108,0,5,-5,lt0,False,0
6846,5e6bb62ae7fba54c8c42aae2,qv108,decrease,health,3,international,0,3,gt0,qv108,0,0,0,eq0,True,1
6847,5e6bb62ae7fba54c8c42aae2,qv324,first,health,5,international,0,5,gt0,qv108,0,0,0,eq0,True,1
6848,5e6bb62ae7fba54c8c42aae2,qv108,decrease,health,3,veteran,2,1,gt0,qv108,0,0,0,eq0,True,1
6849,5e6bb62ae7fba54c8c42aae2,qv324,first,health,5,veteran,5,0,eq0,qv108,0,0,0,eq0,True,1
6850,5e6bb62ae7fba54c8c42aae2,qv108,decrease,human,3,faith,0,3,gt0,qv108,5,0,5,gt0,True,1
6851,5e6bb62ae7fba54c8c42aae2,qv324,first,human,5,faith,0,5,gt0,qv108,5,0,5,gt0,True,1
6852,5e6bb62ae7fba54c8c42aae2,qv108,decrease,human,3,international,0,3,gt0,qv108,5,0,5,gt0,True,1
6853,5e6bb62ae7fba54c8c42aae2,qv324,first,human,5,international,0,5,gt0,qv108,5,0,5,gt0,True,1
6854,5e6bb62ae7fba54c8c42aae2,qv108,decrease,human,3,veteran,2,1,gt0,qv108,5,0,5,gt0,True,1
6855,5e6bb62ae7fba54c8c42aae2,qv324,first,human,5,veteran,5,0,eq0,qv108,5,0,5,gt0,False,0
6856,5e6bb62ae7fba54c8c42aae2,qv108,decrease,international,0,faith,0,0,eq0,qv108,0,0,0,eq0,True,1
6857,5e6bb62ae7fba54c8c42aae2,qv324,first,international,0,faith,0,0,eq0,qv108,0,0,0,eq0,True,1
6858,5e6bb62ae7fba54c8c42aae2,qv108,decrease,international,0,veteran,2,-2,lt0,qv108,0,0,0,eq0,True,1
6859,5e6bb62ae7fba54c8c42aae2,qv324,first,international,0,veteran,5,-5,lt0,qv108,0,0,0,eq0,True,1
6860,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,art,0,7,gt0,qv108,5,0,5,gt0,True,1
6861,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,art,0,10,gt0,qv108,5,0,5,gt0,True,1
6862,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,education,4,3,gt0,qv108,5,5,0,eq0,False,0
6863,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,education,10,0,eq0,qv108,5,5,0,eq0,True,1
6864,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,environment,4,3,gt0,qv108,5,5,0,eq0,False,0
6865,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,environment,7,3,gt0,qv108,5,5,0,eq0,False,0
6866,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,faith,0,7,gt0,qv108,5,0,5,gt0,True,1
6867,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,faith,0,10,gt0,qv108,5,0,5,gt0,True,1
6868,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,health,3,4,gt0,qv108,5,0,5,gt0,True,1
6869,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,health,5,5,gt0,qv108,5,0,5,gt0,True,1
6870,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,human,3,4,gt0,qv108,5,5,0,eq0,False,0
6871,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,human,5,5,gt0,qv108,5,5,0,eq0,False,0
6872,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,international,0,7,gt0,qv108,5,0,5,gt0,True,1
6873,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,international,0,10,gt0,qv108,5,0,5,gt0,True,1
6874,5e6bb62ae7fba54c8c42aae2,qv108,decrease,pets,7,veteran,2,5,gt0,qv108,5,0,5,gt0,True,1
6875,5e6bb62ae7fba54c8c42aae2,qv324,first,pets,10,veteran,5,5,gt0,qv108,5,0,5,gt0,True,1
6876,5e6bba1d5f87134bc6854e20,likert,first,art,2,education,4,-2,lt0,likert,0,0,0,eq0,True,1
6877,5e6bba1d5f87134bc6854e20,likert,first,art,2,environment,4,-2,lt0,likert,0,0,0,eq0,True,1
6878,5e6bba1d5f87134bc6854e20,likert,first,art,2,faith,2,0,eq0,likert,0,0,0,eq0,True,1
6879,5e6bba1d5f87134bc6854e20,likert,first,art,2,health,5,-3,lt0,likert,0,10,-10,lt0,True,1
6880,5e6bba1d5f87134bc6854e20,likert,first,art,2,human,4,-2,lt0,likert,0,15,-15,lt0,True,1
6881,5e6bba1d5f87134bc6854e20,likert,first,art,2,international,4,-2,lt0,likert,0,10,-10,lt0,True,1
6882,5e6bba1d5f87134bc6854e20,likert,first,art,2,veteran,4,-2,lt0,likert,0,0,0,eq0,True,1
6883,5e6bba1d5f87134bc6854e20,likert,first,education,4,environment,4,0,eq0,likert,0,0,0,eq0,True,1
6884,5e6bba1d5f87134bc6854e20,likert,first,education,4,faith,2,2,gt0,likert,0,0,0,eq0,True,1
6885,5e6bba1d5f87134bc6854e20,likert,first,education,4,health,5,-1,lt0,likert,0,10,-10,lt0,True,1
6886,5e6bba1d5f87134bc6854e20,likert,first,education,4,human,4,0,eq0,likert,0,15,-15,lt0,False,0
6887,5e6bba1d5f87134bc6854e20,likert,first,education,4,international,4,0,eq0,likert,0,10,-10,lt0,False,0
6888,5e6bba1d5f87134bc6854e20,likert,first,education,4,veteran,4,0,eq0,likert,0,0,0,eq0,True,1
6889,5e6bba1d5f87134bc6854e20,likert,first,environment,4,faith,2,2,gt0,likert,0,0,0,eq0,True,1
6890,5e6bba1d5f87134bc6854e20,likert,first,environment,4,health,5,-1,lt0,likert,0,10,-10,lt0,True,1
6891,5e6bba1d5f87134bc6854e20,likert,first,environment,4,human,4,0,eq0,likert,0,15,-15,lt0,False,0
6892,5e6bba1d5f87134bc6854e20,likert,first,environment,4,international,4,0,eq0,likert,0,10,-10,lt0,False,0
6893,5e6bba1d5f87134bc6854e20,likert,first,environment,4,veteran,4,0,eq0,likert,0,0,0,eq0,True,1
6894,5e6bba1d5f87134bc6854e20,likert,first,faith,2,veteran,4,-2,lt0,likert,0,0,0,eq0,True,1
6895,5e6bba1d5f87134bc6854e20,likert,first,health,5,faith,2,3,gt0,likert,10,0,10,gt0,True,1
6896,5e6bba1d5f87134bc6854e20,likert,first,health,5,human,4,1,gt0,likert,10,15,-5,lt0,False,0
6897,5e6bba1d5f87134bc6854e20,likert,first,health,5,international,4,1,gt0,likert,10,10,0,eq0,False,0
6898,5e6bba1d5f87134bc6854e20,likert,first,health,5,veteran,4,1,gt0,likert,10,0,10,gt0,True,1
6899,5e6bba1d5f87134bc6854e20,likert,first,human,4,faith,2,2,gt0,likert,15,0,15,gt0,True,1
6900,5e6bba1d5f87134bc6854e20,likert,first,human,4,international,4,0,eq0,likert,15,10,5,gt0,False,0
6901,5e6bba1d5f87134bc6854e20,likert,first,human,4,veteran,4,0,eq0,likert,15,0,15,gt0,False,0
6902,5e6bba1d5f87134bc6854e20,likert,first,international,4,faith,2,2,gt0,likert,10,0,10,gt0,True,1
6903,5e6bba1d5f87134bc6854e20,likert,first,international,4,veteran,4,0,eq0,likert,10,0,10,gt0,False,0
6904,5e6bba1d5f87134bc6854e20,likert,first,pets,4,art,2,2,gt0,likert,0,0,0,eq0,True,1
6905,5e6bba1d5f87134bc6854e20,likert,first,pets,4,education,4,0,eq0,likert,0,0,0,eq0,True,1
6906,5e6bba1d5f87134bc6854e20,likert,first,pets,4,environment,4,0,eq0,likert,0,0,0,eq0,True,1
6907,5e6bba1d5f87134bc6854e20,likert,first,pets,4,faith,2,2,gt0,likert,0,0,0,eq0,True,1
6908,5e6bba1d5f87134bc6854e20,likert,first,pets,4,health,5,-1,lt0,likert,0,10,-10,lt0,True,1
6909,5e6bba1d5f87134bc6854e20,likert,first,pets,4,human,4,0,eq0,likert,0,15,-15,lt0,False,0
6910,5e6bba1d5f87134bc6854e20,likert,first,pets,4,international,4,0,eq0,likert,0,10,-10,lt0,False,0
6911,5e6bba1d5f87134bc6854e20,likert,first,pets,4,veteran,4,0,eq0,likert,0,0,0,eq0,True,1
6912,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,education,0,0,eq0,qv36,0,0,0,eq0,True,1
6913,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,education,2,-2,lt0,qv36,0,0,0,eq0,True,1
6914,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,environment,0,0,eq0,qv36,0,0,0,eq0,True,1
6915,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,environment,0,0,eq0,qv36,0,0,0,eq0,True,1
6916,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,faith,3,-3,lt0,qv36,0,0,0,eq0,True,1
6917,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,faith,5,-5,lt0,qv36,0,0,0,eq0,True,1
6918,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,health,2,-2,lt0,qv36,0,0,0,eq0,True,1
6919,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,health,3,-3,lt0,qv36,0,0,0,eq0,True,1
6920,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,human,2,-2,lt0,qv36,0,5,-5,lt0,True,1
6921,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,human,3,-3,lt0,qv36,0,5,-5,lt0,True,1
6922,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6923,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6924,5e6bba82e7fba54c8c42aafb,qv36,decrease,art,0,veteran,4,-4,lt0,qv36,0,5,-5,lt0,True,1
6925,5e6bba82e7fba54c8c42aafb,qv108,first,art,0,veteran,6,-6,lt0,qv36,0,5,-5,lt0,True,1
6926,5e6bba82e7fba54c8c42aafb,qv36,decrease,education,0,environment,0,0,eq0,qv36,0,0,0,eq0,True,1
6927,5e6bba82e7fba54c8c42aafb,qv108,first,education,2,environment,0,2,gt0,qv36,0,0,0,eq0,True,1
6928,5e6bba82e7fba54c8c42aafb,qv36,decrease,education,0,faith,3,-3,lt0,qv36,0,0,0,eq0,True,1
6929,5e6bba82e7fba54c8c42aafb,qv108,first,education,2,faith,5,-3,lt0,qv36,0,0,0,eq0,True,1
6930,5e6bba82e7fba54c8c42aafb,qv36,decrease,education,0,health,2,-2,lt0,qv36,0,0,0,eq0,True,1
6931,5e6bba82e7fba54c8c42aafb,qv108,first,education,2,health,3,-1,lt0,qv36,0,0,0,eq0,True,1
6932,5e6bba82e7fba54c8c42aafb,qv36,decrease,education,0,human,2,-2,lt0,qv36,0,5,-5,lt0,True,1
6933,5e6bba82e7fba54c8c42aafb,qv108,first,education,2,human,3,-1,lt0,qv36,0,5,-5,lt0,True,1
6934,5e6bba82e7fba54c8c42aafb,qv36,decrease,education,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6935,5e6bba82e7fba54c8c42aafb,qv108,first,education,2,international,0,2,gt0,qv36,0,0,0,eq0,True,1
6936,5e6bba82e7fba54c8c42aafb,qv36,decrease,education,0,veteran,4,-4,lt0,qv36,0,5,-5,lt0,True,1
6937,5e6bba82e7fba54c8c42aafb,qv108,first,education,2,veteran,6,-4,lt0,qv36,0,5,-5,lt0,True,1
6938,5e6bba82e7fba54c8c42aafb,qv36,decrease,environment,0,faith,3,-3,lt0,qv36,0,0,0,eq0,True,1
6939,5e6bba82e7fba54c8c42aafb,qv108,first,environment,0,faith,5,-5,lt0,qv36,0,0,0,eq0,True,1
6940,5e6bba82e7fba54c8c42aafb,qv36,decrease,environment,0,health,2,-2,lt0,qv36,0,0,0,eq0,True,1
6941,5e6bba82e7fba54c8c42aafb,qv108,first,environment,0,health,3,-3,lt0,qv36,0,0,0,eq0,True,1
6942,5e6bba82e7fba54c8c42aafb,qv36,decrease,environment,0,human,2,-2,lt0,qv36,0,5,-5,lt0,True,1
6943,5e6bba82e7fba54c8c42aafb,qv108,first,environment,0,human,3,-3,lt0,qv36,0,5,-5,lt0,True,1
6944,5e6bba82e7fba54c8c42aafb,qv36,decrease,environment,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6945,5e6bba82e7fba54c8c42aafb,qv108,first,environment,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6946,5e6bba82e7fba54c8c42aafb,qv36,decrease,environment,0,veteran,4,-4,lt0,qv36,0,5,-5,lt0,True,1
6947,5e6bba82e7fba54c8c42aafb,qv108,first,environment,0,veteran,6,-6,lt0,qv36,0,5,-5,lt0,True,1
6948,5e6bba82e7fba54c8c42aafb,qv36,decrease,faith,3,veteran,4,-1,lt0,qv36,0,5,-5,lt0,True,1
6949,5e6bba82e7fba54c8c42aafb,qv108,first,faith,5,veteran,6,-1,lt0,qv36,0,5,-5,lt0,True,1
6950,5e6bba82e7fba54c8c42aafb,qv36,decrease,health,2,faith,3,-1,lt0,qv36,0,0,0,eq0,True,1
6951,5e6bba82e7fba54c8c42aafb,qv108,first,health,3,faith,5,-2,lt0,qv36,0,0,0,eq0,True,1
6952,5e6bba82e7fba54c8c42aafb,qv36,decrease,health,2,human,2,0,eq0,qv36,0,5,-5,lt0,False,0
6953,5e6bba82e7fba54c8c42aafb,qv108,first,health,3,human,3,0,eq0,qv36,0,5,-5,lt0,False,0
6954,5e6bba82e7fba54c8c42aafb,qv36,decrease,health,2,international,0,2,gt0,qv36,0,0,0,eq0,True,1
6955,5e6bba82e7fba54c8c42aafb,qv108,first,health,3,international,0,3,gt0,qv36,0,0,0,eq0,True,1
6956,5e6bba82e7fba54c8c42aafb,qv36,decrease,health,2,veteran,4,-2,lt0,qv36,0,5,-5,lt0,True,1
6957,5e6bba82e7fba54c8c42aafb,qv108,first,health,3,veteran,6,-3,lt0,qv36,0,5,-5,lt0,True,1
6958,5e6bba82e7fba54c8c42aafb,qv36,decrease,human,2,faith,3,-1,lt0,qv36,5,0,5,gt0,False,0
6959,5e6bba82e7fba54c8c42aafb,qv108,first,human,3,faith,5,-2,lt0,qv36,5,0,5,gt0,False,0
6960,5e6bba82e7fba54c8c42aafb,qv36,decrease,human,2,international,0,2,gt0,qv36,5,0,5,gt0,True,1
6961,5e6bba82e7fba54c8c42aafb,qv108,first,human,3,international,0,3,gt0,qv36,5,0,5,gt0,True,1
6962,5e6bba82e7fba54c8c42aafb,qv36,decrease,human,2,veteran,4,-2,lt0,qv36,5,5,0,eq0,False,0
6963,5e6bba82e7fba54c8c42aafb,qv108,first,human,3,veteran,6,-3,lt0,qv36,5,5,0,eq0,False,0
6964,5e6bba82e7fba54c8c42aafb,qv36,decrease,international,0,faith,3,-3,lt0,qv36,0,0,0,eq0,True,1
6965,5e6bba82e7fba54c8c42aafb,qv108,first,international,0,faith,5,-5,lt0,qv36,0,0,0,eq0,True,1
6966,5e6bba82e7fba54c8c42aafb,qv36,decrease,international,0,veteran,4,-4,lt0,qv36,0,5,-5,lt0,True,1
6967,5e6bba82e7fba54c8c42aafb,qv108,first,international,0,veteran,6,-6,lt0,qv36,0,5,-5,lt0,True,1
6968,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,art,0,0,eq0,qv36,0,0,0,eq0,True,1
6969,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,art,0,0,eq0,qv36,0,0,0,eq0,True,1
6970,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,education,0,0,eq0,qv36,0,0,0,eq0,True,1
6971,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,education,2,-2,lt0,qv36,0,0,0,eq0,True,1
6972,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,environment,0,0,eq0,qv36,0,0,0,eq0,True,1
6973,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,environment,0,0,eq0,qv36,0,0,0,eq0,True,1
6974,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,faith,3,-3,lt0,qv36,0,0,0,eq0,True,1
6975,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,faith,5,-5,lt0,qv36,0,0,0,eq0,True,1
6976,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,health,2,-2,lt0,qv36,0,0,0,eq0,True,1
6977,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,health,3,-3,lt0,qv36,0,0,0,eq0,True,1
6978,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,human,2,-2,lt0,qv36,0,5,-5,lt0,True,1
6979,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,human,3,-3,lt0,qv36,0,5,-5,lt0,True,1
6980,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6981,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,international,0,0,eq0,qv36,0,0,0,eq0,True,1
6982,5e6bba82e7fba54c8c42aafb,qv36,decrease,pets,0,veteran,4,-4,lt0,qv36,0,5,-5,lt0,True,1
6983,5e6bba82e7fba54c8c42aafb,qv108,first,pets,0,veteran,6,-6,lt0,qv36,0,5,-5,lt0,True,1
6984,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,education,1,2,gt0,qv108,1,0,1,gt0,True,1
6985,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,education,1,0,eq0,qv108,1,0,1,gt0,False,0
6986,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,environment,1,2,gt0,qv108,1,1,0,eq0,False,0
6987,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,environment,6,-5,lt0,qv108,1,1,0,eq0,False,0
6988,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,faith,0,3,gt0,qv108,1,1,0,eq0,False,0
6989,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,faith,2,-1,lt0,qv108,1,1,0,eq0,False,0
6990,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,health,4,-1,lt0,qv108,1,5,-4,lt0,True,1
6991,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,health,10,-9,lt0,qv108,1,5,-4,lt0,True,1
6992,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,human,0,3,gt0,qv108,1,3,-2,lt0,False,0
6993,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,human,3,-2,lt0,qv108,1,3,-2,lt0,True,1
6994,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,international,0,3,gt0,qv108,1,0,1,gt0,True,1
6995,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,international,0,1,gt0,qv108,1,0,1,gt0,True,1
6996,5e6bbf4d5f87134bc6854e3f,qv108,decrease,art,3,veteran,0,3,gt0,qv108,1,1,0,eq0,False,0
6997,5e6bbf4d5f87134bc6854e3f,qv324,first,art,1,veteran,2,-1,lt0,qv108,1,1,0,eq0,False,0
6998,5e6bbf4d5f87134bc6854e3f,qv108,decrease,education,1,environment,1,0,eq0,qv108,0,1,-1,lt0,False,0
6999,5e6bbf4d5f87134bc6854e3f,qv324,first,education,1,environment,6,-5,lt0,qv108,0,1,-1,lt0,True,1
7000,5e6bbf4d5f87134bc6854e3f,qv108,decrease,education,1,faith,0,1,gt0,qv108,0,1,-1,lt0,False,0
7001,5e6bbf4d5f87134bc6854e3f,qv324,first,education,1,faith,2,-1,lt0,qv108,0,1,-1,lt0,True,1
7002,5e6bbf4d5f87134bc6854e3f,qv108,decrease,education,1,health,4,-3,lt0,qv108,0,5,-5,lt0,True,1
7003,5e6bbf4d5f87134bc6854e3f,qv324,first,education,1,health,10,-9,lt0,qv108,0,5,-5,lt0,True,1
7004,5e6bbf4d5f87134bc6854e3f,qv108,decrease,education,1,human,0,1,gt0,qv108,0,3,-3,lt0,False,0
7005,5e6bbf4d5f87134bc6854e3f,qv324,first,education,1,human,3,-2,lt0,qv108,0,3,-3,lt0,True,1
7006,5e6bbf4d5f87134bc6854e3f,qv108,decrease,education,1,international,0,1,gt0,qv108,0,0,0,eq0,True,1
7007,5e6bbf4d5f87134bc6854e3f,qv324,first,education,1,international,0,1,gt0,qv108,0,0,0,eq0,True,1
7008,5e6bbf4d5f87134bc6854e3f,qv108,decrease,education,1,veteran,0,1,gt0,qv108,0,1,-1,lt0,False,0
7009,5e6bbf4d5f87134bc6854e3f,qv324,first,education,1,veteran,2,-1,lt0,qv108,0,1,-1,lt0,True,1
7010,5e6bbf4d5f87134bc6854e3f,qv108,decrease,environment,1,faith,0,1,gt0,qv108,1,1,0,eq0,False,0
7011,5e6bbf4d5f87134bc6854e3f,qv324,first,environment,6,faith,2,4,gt0,qv108,1,1,0,eq0,False,0
7012,5e6bbf4d5f87134bc6854e3f,qv108,decrease,environment,1,health,4,-3,lt0,qv108,1,5,-4,lt0,True,1
7013,5e6bbf4d5f87134bc6854e3f,qv324,first,environment,6,health,10,-4,lt0,qv108,1,5,-4,lt0,True,1
7014,5e6bbf4d5f87134bc6854e3f,qv108,decrease,environment,1,human,0,1,gt0,qv108,1,3,-2,lt0,False,0
7015,5e6bbf4d5f87134bc6854e3f,qv324,first,environment,6,human,3,3,gt0,qv108,1,3,-2,lt0,False,0
7016,5e6bbf4d5f87134bc6854e3f,qv108,decrease,environment,1,international,0,1,gt0,qv108,1,0,1,gt0,True,1
7017,5e6bbf4d5f87134bc6854e3f,qv324,first,environment,6,international,0,6,gt0,qv108,1,0,1,gt0,True,1
7018,5e6bbf4d5f87134bc6854e3f,qv108,decrease,environment,1,veteran,0,1,gt0,qv108,1,1,0,eq0,False,0
7019,5e6bbf4d5f87134bc6854e3f,qv324,first,environment,6,veteran,2,4,gt0,qv108,1,1,0,eq0,False,0
7020,5e6bbf4d5f87134bc6854e3f,qv108,decrease,faith,0,veteran,0,0,eq0,qv108,1,1,0,eq0,True,1
7021,5e6bbf4d5f87134bc6854e3f,qv324,first,faith,2,veteran,2,0,eq0,qv108,1,1,0,eq0,True,1
7022,5e6bbf4d5f87134bc6854e3f,qv108,decrease,health,4,faith,0,4,gt0,qv108,5,1,4,gt0,True,1
7023,5e6bbf4d5f87134bc6854e3f,qv324,first,health,10,faith,2,8,gt0,qv108,5,1,4,gt0,True,1
7024,5e6bbf4d5f87134bc6854e3f,qv108,decrease,health,4,human,0,4,gt0,qv108,5,3,2,gt0,True,1
7025,5e6bbf4d5f87134bc6854e3f,qv324,first,health,10,human,3,7,gt0,qv108,5,3,2,gt0,True,1
7026,5e6bbf4d5f87134bc6854e3f,qv108,decrease,health,4,international,0,4,gt0,qv108,5,0,5,gt0,True,1
7027,5e6bbf4d5f87134bc6854e3f,qv324,first,health,10,international,0,10,gt0,qv108,5,0,5,gt0,True,1
7028,5e6bbf4d5f87134bc6854e3f,qv108,decrease,health,4,veteran,0,4,gt0,qv108,5,1,4,gt0,True,1
7029,5e6bbf4d5f87134bc6854e3f,qv324,first,health,10,veteran,2,8,gt0,qv108,5,1,4,gt0,True,1
7030,5e6bbf4d5f87134bc6854e3f,qv108,decrease,human,0,faith,0,0,eq0,qv108,3,1,2,gt0,False,0
7031,5e6bbf4d5f87134bc6854e3f,qv324,first,human,3,faith,2,1,gt0,qv108,3,1,2,gt0,True,1
7032,5e6bbf4d5f87134bc6854e3f,qv108,decrease,human,0,international,0,0,eq0,qv108,3,0,3,gt0,False,0
7033,5e6bbf4d5f87134bc6854e3f,qv324,first,human,3,international,0,3,gt0,qv108,3,0,3,gt0,True,1
7034,5e6bbf4d5f87134bc6854e3f,qv108,decrease,human,0,veteran,0,0,eq0,qv108,3,1,2,gt0,False,0
7035,5e6bbf4d5f87134bc6854e3f,qv324,first,human,3,veteran,2,1,gt0,qv108,3,1,2,gt0,True,1
7036,5e6bbf4d5f87134bc6854e3f,qv108,decrease,international,0,faith,0,0,eq0,qv108,0,1,-1,lt0,False,0
7037,5e6bbf4d5f87134bc6854e3f,qv324,first,international,0,faith,2,-2,lt0,qv108,0,1,-1,lt0,True,1
7038,5e6bbf4d5f87134bc6854e3f,qv108,decrease,international,0,veteran,0,0,eq0,qv108,0,1,-1,lt0,False,0
7039,5e6bbf4d5f87134bc6854e3f,qv324,first,international,0,veteran,2,-2,lt0,qv108,0,1,-1,lt0,True,1
7040,5e6bbf4d5f87134bc6854e3f,qv108,decrease,pets,9,art,3,6,gt0,qv108,15,1,14,gt0,True,1
7041,5e6bbf4d5f87134bc6854e3f,qv324,first,pets,13,art,1,12,gt0,qv108,15,1,14,gt0,True,1
7042,5e6bbf4d5f87134bc6854e3f,qv108,decrease,pets,9,education,1,8,gt0,qv108,15,0,15,gt0,True,1
7043,5e6bbf4d5f87134bc6854e3f,qv324,first,pets,13,education,1,12,gt0,qv108,15,0,15,gt0,True,1
7044,5e6bbf4d5f87134bc6854e3f,qv108,decrease,pets,9,environment,1,8,gt0,qv108,15,1,14,gt0,True,1
